name,parent,path,openingDate,id,level,closedDate
18504 - UMB Timiza,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/HnrWdVc4IVS,2019-09-30T00:00:00.000,HnrWdVc4IVS,3,2021-09-30T00:00:00.000
18505 - CHS Shinda,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/VdmUIChJEPr,2019-09-30T00:00:00.000,VdmUIChJEPr,3,2021-09-30T00:00:00.000
18506 - UCSF Clinical Kisumu,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/qZlXs06PQoH,2019-09-30T00:00:00.000,qZlXs06PQoH,3,2021-09-30T00:00:00.000
18507 - CHS Tegemeza Plus,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/GAmDJH2n0bR,2019-09-30T00:00:00.000,GAmDJH2n0bR,3,2022-09-30T00:00:00.000
18508 - CHS Naishi,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/JYnmVsr0ZRh,2019-09-30T00:00:00.000,JYnmVsr0ZRh,3,2021-09-30T00:00:00.000
18509 - AMREF Nairobi Kitui,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/irIE1BIOtyD,2019-09-30T00:00:00.000,irIE1BIOtyD,3,2021-09-30T00:00:00.000
18511 - CHAK CHAP Uzima,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/XhQB0c9pG0Q,2019-09-30T00:00:00.000,XhQB0c9pG0Q,3,2022-09-30T00:00:00.000
18512 - UON COE Niche,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/jEQtskVLODk,2019-09-30T00:00:00.000,jEQtskVLODk,3,2021-09-30T00:00:00.000
18513 - LVCT Steps,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/uhWR8fDaWAW,2019-09-30T00:00:00.000,uhWR8fDaWAW,3,2021-09-30T00:00:00.000
18514 - HWWK Nairobi Eastern,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/gzQxuPzq5Kb,2019-09-30T00:00:00.000,gzQxuPzq5Kb,3,2021-09-30T00:00:00.000
18515 - Faith-Based Sites in the Eastern Slums of Nairobi,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/nujX8mgCzya,2019-09-30T00:00:00.000,nujX8mgCzya,3,2022-09-30T00:00:00.000
18516 - Bomu Hospital Affiliated Sites,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/PZJ02Te1nb8,2019-09-30T00:00:00.000,PZJ02Te1nb8,3,2022-09-30T00:00:00.000
360 Health Care Centre,"{'name': 'Kadzandani Ward', 'id': 'FydnlJp81aR'}",/HfVjCurKxh2/wsBsC6gjHvn/sr8WEz03EnP/FydnlJp81aR/r96GaeVvrde,1970-01-01T00:00:00.000,r96GaeVvrde,5,
3Kl Maternity & Nursing Home,"{'name': 'Z Facility Issues', 'id': 'PttV9DcrqDB'}",/HfVjCurKxh2/PttV9DcrqDB/KZ8mcWp8Mmo,1899-12-20T23:27:16.000,KZ8mcWp8Mmo,3,
3Kr Health Centre,"{'name': 'Nakuru East Ward', 'id': 'W1Kv7kfFzub'}",/HfVjCurKxh2/ob6SxuRcqU4/FBJ9Y11esHS/W1Kv7kfFzub/CgMmkS9jWI6,1970-01-01T00:00:00.000,CgMmkS9jWI6,5,
3PM-KenyaEMR Integration Test Site,"{'name': 'Z Facility Issues', 'id': 'PttV9DcrqDB'}",/HfVjCurKxh2/PttV9DcrqDB/Nnzv7OMKarf,2022-01-01T00:00:00.000,Nnzv7OMKarf,3,
4Ms Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/GndpAyWp8in,2010-01-01T00:00:00.000,GndpAyWp8in,5,
78 Tank Battalion Dispensary,"{'name': 'Wabera Ward', 'id': 'rIdiIpv9fBt'}",/HfVjCurKxh2/bzOfj0iwfDH/I2LYLqKU6AW/rIdiIpv9fBt/MgMyK9aTJ2C,1970-01-01T00:00:00.000,MgMyK9aTJ2C,5,
7KR Mrs Health Centre,"{'name': 'Mugumo-ini Ward', 'id': 'oFPmL4TCoWb'}",/HfVjCurKxh2/jkG3zaihdSs/aTGYlhEw2Xx/oFPmL4TCoWb/kMvyfZaFoq8,1970-01-01T00:00:00.000,kMvyfZaFoq8,5,
85742 - Coptic Orthodox Church,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/VXiD2ifnjpp,2022-10-01T00:00:00.000,VXiD2ifnjpp,3,
85743 - Mkomani Clinic Society (BOMU),"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/BofwUAeJvyh,2022-10-01T00:00:00.000,BofwUAeJvyh,3,
85745 - CHAP Stawisha,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/wiJ5AZu9IP4,2022-10-01T00:00:00.000,wiJ5AZu9IP4,3,
85746 - KCCB ACTS,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/dD8wb3EDImi,2022-10-01T00:00:00.000,dD8wb3EDImi,3,
85748 - LVCT Dhibiti,"{'name': 'All partners', 'id': 'OEJWxDh6KOU'}",/HfVjCurKxh2/OEJWxDh6KOU/BToIpZXWp0y,2022-10-01T00:00:00.000,BToIpZXWp0y,3,
8Th Street Clinic,"{'name': 'Kaputiei North Ward', 'id': 'BQ7G5kGe1Cv'}",/HfVjCurKxh2/Hsk1YV8kHkT/g6gTzQ5nfYq/BQ7G5kGe1Cv/sxSzjDL1zPB,1970-01-01T00:00:00.000,sxSzjDL1zPB,5,
AAR Adams Health Centre,"{'name': 'Woodley/Kenyatta Golf Course Ward', 'id': 'Smgomyf1mXV'}",/HfVjCurKxh2/jkG3zaihdSs/LO5he3DtiFG/Smgomyf1mXV/fo3o1ttGuxt,1970-01-01T00:00:00.000,fo3o1ttGuxt,5,
AAR City Centre Clinic,"{'name': 'Nairobi Central Ward', 'id': 'KJHG9zDp2UR'}",/HfVjCurKxh2/jkG3zaihdSs/nKHlZyN0lt9/KJHG9zDp2UR/DX1UYTb1erh,1970-01-01T00:00:00.000,DX1UYTb1erh,5,
AAR Clinic Sarit Centre (Westlands),"{'name': 'Parklands/Highridge Ward', 'id': 'QhDd2LAuXAF'}",/HfVjCurKxh2/jkG3zaihdSs/f1T0Ltob8VQ/QhDd2LAuXAF/l0jxFYujGaJ,1970-01-01T00:00:00.000,l0jxFYujGaJ,5,
AAR Donholm,"{'name': 'Upper Savannah Ward', 'id': 'OaqOHmb6jNs'}",/HfVjCurKxh2/jkG3zaihdSs/gD4xxgDGJ4Y/OaqOHmb6jNs/Rd6lIZAK54g,1970-01-01T00:00:00.000,Rd6lIZAK54g,5,
AAR Eldoret,"{'name': 'Kuinet/Kapsuswa Ward', 'id': 'HglOFYGPmKB'}",/HfVjCurKxh2/pZqQRRW7PHP/lmr1q6dTaso/HglOFYGPmKB/mhLjHezhoVN,1970-01-01T00:00:00.000,mhLjHezhoVN,5,
AAR Gwh Health Care Ltd,"{'name': 'Kilimani Ward', 'id': 'yXbOIljEz90'}",/HfVjCurKxh2/jkG3zaihdSs/CcTr4bcVGAG/yXbOIljEz90/qvdl9OTOMxX,1970-01-01T00:00:00.000,qvdl9OTOMxX,5,
AAR Health Care,"{'name': 'Embakasi Ward', 'id': 'raV5YKTRCG2'}",/HfVjCurKxh2/jkG3zaihdSs/gD4xxgDGJ4Y/raV5YKTRCG2/RrOzfK1AgMn,1970-01-01T00:00:00.000,RrOzfK1AgMn,5,
AAR HEALTHCARE,"{'name': 'Township Ward', 'id': 'x1SnGzy9rZL'}",/HfVjCurKxh2/qKzosKQPl6G/YZAZ1a9MIvX/x1SnGzy9rZL/WX1kl5n2Z0i,1970-01-01T00:00:00.000,WX1kl5n2Z0i,5,
AAR Healthcare Buruburu,"{'name': 'Harambee Ward', 'id': 'T7AinNTWtXe'}",/HfVjCurKxh2/jkG3zaihdSs/wwROy3Qkwin/T7AinNTWtXe/G39oy4vmOnb,1970-01-01T00:00:00.000,G39oy4vmOnb,5,
AAR Health care-Kisumu,"{'name': 'Market Milimani Ward', 'id': 'wTeTHBlXnQj'}",/HfVjCurKxh2/tAbBVBbueqD/OpLt8IgyHop/wTeTHBlXnQj/VeDu9Olup41,1970-01-01T00:00:00.000,VeDu9Olup41,5,
AAR Healthcare Limited (Karen),"{'name': 'Karen Ward', 'id': 'clyAqa9XVNp'}",/HfVjCurKxh2/jkG3zaihdSs/aTGYlhEw2Xx/clyAqa9XVNp/riq84143SVj,1970-01-01T00:00:00.000,riq84143SVj,5,
AAR Health Care Ruaka,"{'name': 'Ndenderu Ward', 'id': 'NQ4XWNy3RM0'}",/HfVjCurKxh2/qKzosKQPl6G/oMaQgNIs85x/NQ4XWNy3RM0/Xc7S1GryRxE,1970-01-01T00:00:00.000,Xc7S1GryRxE,5,
AAR Healthcare Services Syokimau Outpatient Centre,"{'name': 'Syokimau/Mulolongo Ward', 'id': 'TcWlRA6LpLB'}",/HfVjCurKxh2/yhCUgGcCcOo/BxfsSc6Svrc/TcWlRA6LpLB/DyPPciUocVr,1970-01-01T00:00:00.000,DyPPciUocVr,5,
AAR Hospital - Muthaiga,"{'name': 'Roysambu Ward', 'id': 'RRAEO9Ltfec'}",/HfVjCurKxh2/jkG3zaihdSs/j7GpbairCOi/RRAEO9Ltfec/v8eG4gjT4pQ,1970-01-01T00:00:00.000,v8eG4gjT4pQ,5,
AAR Kitengela Clinic,"{'name': 'Kaputiei North Ward', 'id': 'BQ7G5kGe1Cv'}",/HfVjCurKxh2/Hsk1YV8kHkT/g6gTzQ5nfYq/BQ7G5kGe1Cv/uZpLEJ24sfC,2017-12-01T00:00:00.000,uZpLEJ24sfC,5,
AAR Lavington OPC,"{'name': 'Kileleshwa Ward', 'id': 'DnVTXbCnup5'}",/HfVjCurKxh2/jkG3zaihdSs/CcTr4bcVGAG/DnVTXbCnup5/b54AbjnTJEd,1970-01-01T00:00:00.000,b54AbjnTJEd,5,
AAR Medical Services (Docks),"{'name': 'Shimanzi/Ganjoni Ward', 'id': 'I1ioJIBPdpG'}",/HfVjCurKxh2/wsBsC6gjHvn/C1xuoa1NAMm/I1ioJIBPdpG/lvBP7xY9W2N,1970-01-01T00:00:00.000,lvBP7xY9W2N,5,
AAR mountain mall,"{'name': 'Roysambu Ward', 'id': 'RRAEO9Ltfec'}",/HfVjCurKxh2/jkG3zaihdSs/j7GpbairCOi/RRAEO9Ltfec/WLKpy6C4uw1,1970-01-01T00:00:00.000,WLKpy6C4uw1,5,
AAR Nakuru Clinic,"{'name': 'London Ward', 'id': 'LdShr7Egg6N'}",/HfVjCurKxh2/ob6SxuRcqU4/KTayLusaU5I/LdShr7Egg6N/CSpKc4vZzgD,1970-01-01T00:00:00.000,CSpKc4vZzgD,5,
AAR Ngong Clinic,"{'name': 'Ngong Ward', 'id': 'nioMzFVoQ7l'}",/HfVjCurKxh2/Hsk1YV8kHkT/BLz1HkvvMkA/nioMzFVoQ7l/QJzFd0WT6oE,1970-01-01T00:00:00.000,QJzFd0WT6oE,5,
AAR Nyali Heallthcare(K) LTD Nyali,"{'name': ""Ziwa La Ng'ombe Ward"", 'id': 'XhBDUNeFqF6'}",/HfVjCurKxh2/wsBsC6gjHvn/sr8WEz03EnP/XhBDUNeFqF6/GaJDwc23dzp,1970-01-01T00:00:00.000,GaJDwc23dzp,5,
AAR Parklands Medical Centre,"{'name': 'Parklands/Highridge Ward', 'id': 'QhDd2LAuXAF'}",/HfVjCurKxh2/jkG3zaihdSs/f1T0Ltob8VQ/QhDd2LAuXAF/Do1rjVqnLEK,1899-12-26T23:27:16.000,Do1rjVqnLEK,5,
AAR Thika Road Clinic,"{'name': 'Roysambu Ward', 'id': 'RRAEO9Ltfec'}",/HfVjCurKxh2/jkG3zaihdSs/j7GpbairCOi/RRAEO9Ltfec/C1LIWUfN9s6,1970-01-01T00:00:00.000,C1LIWUfN9s6,5,
Abakaile Dispensary,"{'name': 'Abakaile Ward', 'id': 'Mn7xPHjxcxb'}",/HfVjCurKxh2/uyOrcHZBpW0/EW4Jw4dVWBt/Mn7xPHjxcxb/QITW06phVzk,1970-01-01T00:00:00.000,QITW06phVzk,5,
Abakaile Ward,"{'name': 'Dadaab Sub County', 'id': 'EW4Jw4dVWBt'}",/HfVjCurKxh2/uyOrcHZBpW0/EW4Jw4dVWBt/Mn7xPHjxcxb,1970-01-01T00:00:00.000,Mn7xPHjxcxb,4,
Abakore Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/F38fuu7U8Vn,1899-12-29T23:27:16.000,F38fuu7U8Vn,5,
Abakore Sub District Hospital,"{'name': 'Habasswein Ward', 'id': 'HO38wbafDJg'}",/HfVjCurKxh2/CeLsrJOH0g9/U7KFQn3Up3o/HO38wbafDJg/sEGi1wY7bRB,1970-01-01T00:00:00.000,sEGi1wY7bRB,5,
Abandoned Child Care,"{'name': 'Uthiru/Ruthimitu Ward', 'id': 'jaQjWqSJPAd'}",/HfVjCurKxh2/jkG3zaihdSs/sqNWYDHZZ6W/jaQjWqSJPAd/SmORD2BlOtY,1970-01-01T00:00:00.000,SmORD2BlOtY,5,
Abba Medical Clinic,"{'name': 'Iria-ini Ward', 'id': 'mKOh6Ubsn0x'}",/HfVjCurKxh2/ptWVfaCIdVx/dd7jowvUO95/mKOh6Ubsn0x/k6qmjs4qIye,1970-01-01T00:00:00.000,k6qmjs4qIye,5,
Abby Medical Clinic,"{'name': 'Kangemi Ward', 'id': 'HWHpeXSxVCb'}",/HfVjCurKxh2/jkG3zaihdSs/f1T0Ltob8VQ/HWHpeXSxVCb/S6hMZ4s9RZu,1970-01-01T00:00:00.000,S6hMZ4s9RZu,5,
ABC Thange Dispensary,"{'name': 'Thange Ward', 'id': 'zU0IodQbzMz'}",/HfVjCurKxh2/BoDytkJQ4Qi/ZhhyithPNoI/zU0IodQbzMz/dkoYBq4YeMS,1970-01-01T00:00:00.000,dkoYBq4YeMS,5,
Abdigaaney Dispensary,"{'name': 'Elben Ward', 'id': 'dAuiI1KjvPd'}",/HfVjCurKxh2/CeLsrJOH0g9/fmNokBURXjM/dAuiI1KjvPd/xqNZMaQpnNL,1970-01-01T00:00:00.000,xqNZMaQpnNL,5,
Abdisamad Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/ERO4n2eFCyI,2015-05-15T00:00:00.000,ERO4n2eFCyI,5,
Abdisamad Dispensary,"{'name': 'Sankuri Ward', 'id': 'XSRJUTBck5b'}",/HfVjCurKxh2/uyOrcHZBpW0/lQkHbTC1iRg/XSRJUTBck5b/bfiWYfkcaxW,1970-01-01T00:00:00.000,bfiWYfkcaxW,5,
Abdiwaqo Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/bbrpV8H1hNB,2018-04-05T00:00:00.000,bbrpV8H1hNB,5,
Abdiwaqo Dispensary,"{'name': 'Della Ward', 'id': 'FpUMvmJqkG2'}",/HfVjCurKxh2/CeLsrJOH0g9/x6Z1sBeiyqQ/FpUMvmJqkG2/s5C6llkVQBR,1970-01-01T00:00:00.000,s5C6llkVQBR,5,
Abel Migwi Johana Laboratory,"{'name': 'Kariti Ward', 'id': 'LAhI3yCEdB1'}",/HfVjCurKxh2/Ulj33KBau7V/A34NiI4rgnf/LAhI3yCEdB1/XAMGJHHlBBF,1970-01-01T00:00:00.000,XAMGJHHlBBF,5,
Aberdare Health Services,"{'name': 'Kangari Ward', 'id': 'PyVnQFcBqOT'}",/HfVjCurKxh2/ahwTMNAJvrL/tyfDsdZ1h3R/PyVnQFcBqOT/AxoRQlxUmOL,1970-01-01T00:00:00.000,AxoRQlxUmOL,5,
Aberdare Medical Centre Ltd,"{'name': 'Kangari Ward', 'id': 'PyVnQFcBqOT'}",/HfVjCurKxh2/ahwTMNAJvrL/tyfDsdZ1h3R/PyVnQFcBqOT/NQPKyCdIa8Z,1970-01-01T00:00:00.000,NQPKyCdIa8Z,5,
Abidha Health Centre,"{'name': 'East Asembo Ward', 'id': 'cfUqqHJA6z4'}",/HfVjCurKxh2/u4t9H8XyU9P/XcRpb1xsM64/cfUqqHJA6z4/SlmxDUIybki,1970-01-01T00:00:00.000,SlmxDUIybki,5,
Abigael Health Care Centre,"{'name': 'Cheptiret/Kipchamo Ward', 'id': 'ydWuSvAtVs1'}",/HfVjCurKxh2/pZqQRRW7PHP/dKHnvt7gleN/ydWuSvAtVs1/uZSv4cAhOch,1970-01-01T00:00:00.000,uZSv4cAhOch,5,
Abishag Medical Clinic,"{'name': 'Weru Ward', 'id': 'yOvD8h5gUOb'}",/HfVjCurKxh2/mYZacFNIB3h/fVSw60UAC3W/yOvD8h5gUOb/MH2x6HB5oxz,1970-01-01T00:00:00.000,MH2x6HB5oxz,5,
Able Medical Clinic,"{'name': 'Isukha Central Ward', 'id': 'msMd2VRjWK8'}",/HfVjCurKxh2/BjC1xL40gHo/sjlSPeRgl7d/msMd2VRjWK8/t31hD2L7KAb,1970-01-01T00:00:00.000,t31hD2L7KAb,5,
Aboge Health Centre,"{'name': 'West Kisumu Ward', 'id': 'DP7qvMiw5Du'}",/HfVjCurKxh2/tAbBVBbueqD/YzEDO9Mq4TR/DP7qvMiw5Du/U7iDcDvVGzd,1970-01-01T00:00:00.000,U7iDcDvVGzd,5,
Abogeta East Ward,"{'name': 'Imenti South Sub County', 'id': 'AFIlzKNxXST'}",/HfVjCurKxh2/Y52XNJ50hYb/AFIlzKNxXST/nDZvyhVwri1,2017-01-01T00:00:00.000,nDZvyhVwri1,4,
Abogeta Health Centre,"{'name': 'Abogeta West Ward', 'id': 'auJK9sKTX9b'}",/HfVjCurKxh2/Y52XNJ50hYb/AFIlzKNxXST/auJK9sKTX9b/atEAcFVSdqb,1970-01-01T00:00:00.000,atEAcFVSdqb,5,
Abogeta West Ward,"{'name': 'Imenti South Sub County', 'id': 'AFIlzKNxXST'}",/HfVjCurKxh2/Y52XNJ50hYb/AFIlzKNxXST/auJK9sKTX9b,2017-01-01T00:00:00.000,auJK9sKTX9b,4,
Aboloi Dispensary,"{'name': ""Ang'urai South Ward"", 'id': 'OSO67hxKiUf'}",/HfVjCurKxh2/Tvf1zgVZ0K4/GpEIlwz3FvT/OSO67hxKiUf/tpmeDcmWQWf,1970-01-01T00:00:00.000,tpmeDcmWQWf,5,
Abom Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/Ph4pEeJhc2B,1899-12-29T23:27:16.000,Ph4pEeJhc2B,5,
ABOSI COMMUNITY UNIT,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/KJXjIuL8p07,1899-12-30T23:27:16.000,KJXjIuL8p07,5,
Abothuguchi Central Ward,"{'name': 'Imenti Central Sub County', 'id': 'OnNcTsJgfvL'}",/HfVjCurKxh2/Y52XNJ50hYb/OnNcTsJgfvL/Ay0bToL5BTE,2017-01-01T00:00:00.000,Ay0bToL5BTE,4,
Abothuguchi West Ward,"{'name': 'Z Facility Issues', 'id': 'PttV9DcrqDB'}",/HfVjCurKxh2/PttV9DcrqDB/NChp2ECSQsa,1970-01-01T00:00:00.000,NChp2ECSQsa,3,
Abothuguchi West Ward,"{'name': 'Imenti Central Sub County', 'id': 'OnNcTsJgfvL'}",/HfVjCurKxh2/Y52XNJ50hYb/OnNcTsJgfvL/ZVoIw8oAOWZ,2017-01-01T00:00:00.000,ZVoIw8oAOWZ,4,
Abrahams Clinic,"{'name': 'Kiine Ward', 'id': 'BSHD4ORT4xu'}",/HfVjCurKxh2/Ulj33KBau7V/A34NiI4rgnf/BSHD4ORT4xu/AHVO3pGtUmT,1970-01-01T00:00:00.000,AHVO3pGtUmT,5,
Abra Health Services,"{'name': 'Upper Savannah Ward', 'id': 'OaqOHmb6jNs'}",/HfVjCurKxh2/jkG3zaihdSs/gD4xxgDGJ4Y/OaqOHmb6jNs/DXhq1hKKOyt,1970-01-01T00:00:00.000,DXhq1hKKOyt,5,
Absalom Wangulu Dispensary,"{'name': 'Kobura Ward', 'id': 's2NvoXiAGWj'}",/HfVjCurKxh2/tAbBVBbueqD/iRK9uABUTVZ/s2NvoXiAGWj/NS2k3fejJUx,1970-01-01T00:00:00.000,NS2k3fejJUx,5,
Abundant Life Clinic,"{'name': 'Manyatta B Ward', 'id': 'It7fWcKbcZX'}",/HfVjCurKxh2/tAbBVBbueqD/PRpKwAloU5b/It7fWcKbcZX/HfJn5yioJhf,1970-01-01T00:00:00.000,HfJn5yioJhf,5,
Abundant Medical Clinic,"{'name': 'Kabete Ward', 'id': 'ERl76hzXrr7'}",/HfVjCurKxh2/qKzosKQPl6G/lb5LzWiUX8Y/ERl76hzXrr7/wpH7SJruihy,1970-01-01T00:00:00.000,wpH7SJruihy,5,
Abuoro Dispensary,"{'name': 'Kanyamwa Kologi Ward', 'id': 'QlqqWw642lA'}",/HfVjCurKxh2/nK0A12Q7MvS/i2Y2fyNoFyZ/QlqqWw642lA/b8XTzumMN0f,1970-01-01T00:00:00.000,b8XTzumMN0f,5,
Acacia Medical Clinic,"{'name': 'Tangulbei/Korossi Ward', 'id': 'i4HY1pMsQ4q'}",/HfVjCurKxh2/vvOK1BxTbet/Mk4bMOSMRTB/i4HY1pMsQ4q/sTUhy2GeK9G,1970-01-01T00:00:00.000,sTUhy2GeK9G,5,
Acacia Medical Clinic,"{'name': 'Gilgil Ward', 'id': 'xK7G5Lg2CEW'}",/HfVjCurKxh2/ob6SxuRcqU4/hBU8B1KI12P/xK7G5Lg2CEW/ytfBhk1M2Yk,1970-01-01T00:00:00.000,ytfBhk1M2Yk,5,
Acacia Medicare Clinic,"{'name': 'Ngong Ward', 'id': 'nioMzFVoQ7l'}",/HfVjCurKxh2/Hsk1YV8kHkT/BLz1HkvvMkA/nioMzFVoQ7l/ZvR2y31tYLn,1970-01-01T00:00:00.000,ZvR2y31tYLn,5,
Access Afya Baba dogo,"{'name': 'Babandogo Ward', 'id': 'OObzseEJrMs'}",/HfVjCurKxh2/jkG3zaihdSs/Cc8uEFkzfVf/OObzseEJrMs/zM0XC6stWH9,1970-01-01T00:00:00.000,zM0XC6stWH9,5,
Access Afya Kenya Medical Clinic,"{'name': 'Nairobi South Ward', 'id': 'LYgnp1wcewP'}",/HfVjCurKxh2/jkG3zaihdSs/nKHlZyN0lt9/LYgnp1wcewP/fULRjpCPoum,1970-01-01T00:00:00.000,fULRjpCPoum,5,
Access Afya Kiambiu,"{'name': 'Eastleigh South Ward', 'id': 'zP3xgQdPmJX'}",/HfVjCurKxh2/jkG3zaihdSs/qoLIT7y5f5c/zP3xgQdPmJX/Qc0PIJ61Hil,1970-01-01T00:00:00.000,Qc0PIJ61Hil,5,
Access Afya Kwa Reuben Clinic,"{'name': 'Kwa Reuben Ward', 'id': 'HvcGWkiIxjp'}",/HfVjCurKxh2/jkG3zaihdSs/aDp1odOWYC1/HvcGWkiIxjp/acGLM7i6WYI,1970-01-01T00:00:00.000,acGLM7i6WYI,5,
Access Afya Medical Centre,"{'name': 'Viwandani Ward', 'id': 'rSGZNHDJ4jJ'}",/HfVjCurKxh2/jkG3zaihdSs/wwROy3Qkwin/rSGZNHDJ4jJ/TO9gCp6gDUv,1970-01-01T00:00:00.000,TO9gCp6gDUv,5,
ACC&S Chomo Community Dispensary,"{'name': 'Gatanga Ward', 'id': 'yg2YesgFsrG'}",/HfVjCurKxh2/ahwTMNAJvrL/Z7ALMtFNfeZ/yg2YesgFsrG/mM0Shmy1YVB,1970-01-01T00:00:00.000,mM0Shmy1YVB,5,
Acc&S Kariua Dispensary,"{'name': 'Gaichanjiru Ward', 'id': 'H3V7py1sKHI'}",/HfVjCurKxh2/ahwTMNAJvrL/gwYTo0wITYX/H3V7py1sKHI/gqkS0qU9tfi,1970-01-01T00:00:00.000,gqkS0qU9tfi,5,
ACC&S Kigumo Dispensary,"{'name': 'Kigumo Ward', 'id': 'H8uphttPusS'}",/HfVjCurKxh2/ahwTMNAJvrL/tyfDsdZ1h3R/H8uphttPusS/wgnoZpalFpU,1970-01-01T00:00:00.000,wgnoZpalFpU,5,
Accucare Clinic and Home Based Nursing,"{'name': 'Kabete Ward', 'id': 'ERl76hzXrr7'}",/HfVjCurKxh2/qKzosKQPl6G/lb5LzWiUX8Y/ERl76hzXrr7/GE9Ytu1oPn2,1970-01-01T00:00:00.000,GE9Ytu1oPn2,5,
Accucare Clinic and Home Based Nursing,"{'name': 'Kabete Ward', 'id': 'ERl76hzXrr7'}",/HfVjCurKxh2/qKzosKQPl6G/lb5LzWiUX8Y/ERl76hzXrr7/LSx1rdvuiP2,1970-01-01T00:00:00.000,LSx1rdvuiP2,5,
Ace Africa (k) Wellness Centre,"{'name': 'Khalaba Ward', 'id': 'AqsJZWunWRF'}",/HfVjCurKxh2/KGHhQ5GLd4k/CUjthlounWV/AqsJZWunWRF/HXts3S1sk3V,1970-01-01T00:00:00.000,HXts3S1sk3V,5,
Acef Ena Health Centre,"{'name': 'Kagaari South Ward', 'id': 'QpKvk4GkYRI'}",/HfVjCurKxh2/PFu8alU2KWG/kMSLkN4nsRl/QpKvk4GkYRI/VsK11IQUWdd,1970-01-01T00:00:00.000,VsK11IQUWdd,5,
Acela Community Clinic,"{'name': 'North Sakwa Ward', 'id': 'EmooFdjzKlm'}",/HfVjCurKxh2/u4t9H8XyU9P/JNvqpOnKfGR/EmooFdjzKlm/sf0vzy49LFo,1970-01-01T00:00:00.000,sf0vzy49LFo,5,
Ace Northern Hospital LTD,"{'name': 'Kadzandani Ward', 'id': 'FydnlJp81aR'}",/HfVjCurKxh2/wsBsC6gjHvn/sr8WEz03EnP/FydnlJp81aR/aVq6Jelz6BF,1970-01-01T00:00:00.000,aVq6Jelz6BF,5,
Achego Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/EiylrSqE0bO,2012-04-01T00:00:00.000,EiylrSqE0bO,5,
Achuth,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/Vv15qvksvuJ,2017-08-07T00:00:00.000,Vv15qvksvuJ,5,
Aciit Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/u9IQ4Y8CN0P,2016-02-08T00:00:00.000,u9IQ4Y8CN0P,5,
