name,numerator,denominator,id
Prep_Curr_GrandTotal,"#{Nz7EhR18YMK.DYDpnZWu1XK}+#{UXGOZdm9wA7.DYDpnZWu1XK}+#{zIhlzoEpxGn.DYDpnZWu1XK}+#{Nz7EhR18YMK.m7Y0ddB212k}+#{UXGOZdm9wA7.m7Y0ddB212k}+#{zIhlzoEpxGn.m7Y0ddB212k}+#{S8VvgOzJRkX.DYDpnZWu1XK}+#{ogOSIjGiRj2.DYDpnZWu1XK}+#{qxF8Ufz7iJf.DYDpnZWu1XK}+#{S8VvgOzJRkX.m7Y0ddB212k}+#{ogOSIjGiRj2.m7Y0ddB212k}+#{qxF8Ufz7iJf.m7Y0ddB212k}+#{S8VvgOzJRkX.qy1vJGvFJeB}+#{ogOSIjGiRj2.qy1vJGvFJeB}+#{qxF8Ufz7iJf.qy1vJGvFJeB}+#{S8VvgOzJRkX.sk5UiD3PrxH}+#{ogOSIjGiRj2.sk5UiD3PrxH}+#{qxF8Ufz7iJf.sk5UiD3PrxH}+#{S8VvgOzJRkX.Vb7KzTvF83C}+#{ogOSIjGiRj2.Vb7KzTvF83C}+#{qxF8Ufz7iJf.Vb7KzTvF83C}+#{S8VvgOzJRkX.dchngmvBGvb}+#{ogOSIjGiRj2.dchngmvBGvb}+#{qxF8Ufz7iJf.dchngmvBGvb}+#{S8VvgOzJRkX.VP1zCgdzuBb}+#{ogOSIjGiRj2.VP1zCgdzuBb}+#{qxF8Ufz7iJf.VP1zCgdzuBb}+#{S8VvgOzJRkX.QlPIw6NZLAZ}+#{ogOSIjGiRj2.QlPIw6NZLAZ}+#{qxF8Ufz7iJf.QlPIw6NZLAZ}+#{w7Sd9JLas99.DYDpnZWu1XK}+#{EYOQtTc1Luo.DYDpnZWu1XK}+#{zRyuOJlT0j1.DYDpnZWu1XK}+#{w7Sd9JLas99.m7Y0ddB212k}+#{EYOQtTc1Luo.m7Y0ddB212k}+#{zRyuOJlT0j1.m7Y0ddB212k}+#{w7Sd9JLas99.qy1vJGvFJeB}+#{EYOQtTc1Luo.qy1vJGvFJeB}+#{zRyuOJlT0j1.qy1vJGvFJeB}+#{w7Sd9JLas99.sk5UiD3PrxH}+#{EYOQtTc1Luo.sk5UiD3PrxH}+#{zRyuOJlT0j1.sk5UiD3PrxH}+#{w7Sd9JLas99.Vb7KzTvF83C}+#{EYOQtTc1Luo.Vb7KzTvF83C}+#{zRyuOJlT0j1.Vb7KzTvF83C}+#{w7Sd9JLas99.dchngmvBGvb}+#{EYOQtTc1Luo.dchngmvBGvb}+#{zRyuOJlT0j1.dchngmvBGvb}+#{w7Sd9JLas99.VP1zCgdzuBb}+#{EYOQtTc1Luo.VP1zCgdzuBb}+#{zRyuOJlT0j1.VP1zCgdzuBb}+#{w7Sd9JLas99.QlPIw6NZLAZ}+#{EYOQtTc1Luo.QlPIw6NZLAZ}+#{zRyuOJlT0j1.QlPIw6NZLAZ}+#{wiUVuc4bOPU.hKHprPKwjL6}+#{JkV3QDZblU8.hKHprPKwjL6}+#{DsOHFnjhYZg.hKHprPKwjL6}+#{wiUVuc4bOPU.uSDHHGh2DZo}+#{JkV3QDZblU8.uSDHHGh2DZo}+#{DsOHFnjhYZg.uSDHHGh2DZo}+#{wiUVuc4bOPU.sLaLEIDVusT}+#{JkV3QDZblU8.sLaLEIDVusT}+#{DsOHFnjhYZg.sLaLEIDVusT}+#{wiUVuc4bOPU.b91xfEPrY4D}+#{JkV3QDZblU8.b91xfEPrY4D}+#{DsOHFnjhYZg.b91xfEPrY4D}+#{wiUVuc4bOPU.EU7hVFz5Yyt}+#{JkV3QDZblU8.EU7hVFz5Yyt}+#{DsOHFnjhYZg.EU7hVFz5Yyt}+#{wiUVuc4bOPU.AR2E4Yiuo8Z}+#{JkV3QDZblU8.AR2E4Yiuo8Z}+#{DsOHFnjhYZg.AR2E4Yiuo8Z}+#{wiUVuc4bOPU.dfkyp7ZQZSr}+#{JkV3QDZblU8.dfkyp7ZQZSr}+#{DsOHFnjhYZg.dfkyp7ZQZSr}+#{wiUVuc4bOPU.dwZCyLrMV2d}+#{JkV3QDZblU8.dwZCyLrMV2d}+#{DsOHFnjhYZg.dwZCyLrMV2d}+#{soKdbhywZvM.hKHprPKwjL6}+#{mSLKtkUIiXu.hKHprPKwjL6}+#{Qfh3WipwgzW.hKHprPKwjL6}+#{soKdbhywZvM.uSDHHGh2DZo}+#{mSLKtkUIiXu.uSDHHGh2DZo}+#{Qfh3WipwgzW.uSDHHGh2DZo}+#{soKdbhywZvM.sLaLEIDVusT}+#{mSLKtkUIiXu.sLaLEIDVusT}+#{Qfh3WipwgzW.sLaLEIDVusT}+#{soKdbhywZvM.b91xfEPrY4D}+#{mSLKtkUIiXu.b91xfEPrY4D}+#{Qfh3WipwgzW.b91xfEPrY4D}+#{soKdbhywZvM.EU7hVFz5Yyt}+#{mSLKtkUIiXu.EU7hVFz5Yyt}+#{Qfh3WipwgzW.EU7hVFz5Yyt}+#{soKdbhywZvM.AR2E4Yiuo8Z}+#{mSLKtkUIiXu.AR2E4Yiuo8Z}+#{Qfh3WipwgzW.AR2E4Yiuo8Z}+#{soKdbhywZvM.dfkyp7ZQZSr}+#{mSLKtkUIiXu.dfkyp7ZQZSr}+#{Qfh3WipwgzW.dfkyp7ZQZSr}+#{soKdbhywZvM.dwZCyLrMV2d}+#{mSLKtkUIiXu.dwZCyLrMV2d}+#{Qfh3WipwgzW.dwZCyLrMV2d}+#{jJD6Qbx4Jft.qy1vJGvFJeB}+#{lP20NA8GuK9.qy1vJGvFJeB}+#{ZVlWaa7hQyp.qy1vJGvFJeB}+#{jJD6Qbx4Jft.sk5UiD3PrxH}+#{lP20NA8GuK9.sk5UiD3PrxH}+#{ZVlWaa7hQyp.sk5UiD3PrxH}+#{jJD6Qbx4Jft.Vb7KzTvF83C}+#{lP20NA8GuK9.Vb7KzTvF83C}+#{ZVlWaa7hQyp.Vb7KzTvF83C}+#{jJD6Qbx4Jft.dchngmvBGvb}+#{lP20NA8GuK9.dchngmvBGvb}+#{ZVlWaa7hQyp.dchngmvBGvb}+#{jJD6Qbx4Jft.VP1zCgdzuBb}+#{lP20NA8GuK9.VP1zCgdzuBb}+#{ZVlWaa7hQyp.VP1zCgdzuBb}+#{jJD6Qbx4Jft.QlPIw6NZLAZ}+#{lP20NA8GuK9.QlPIw6NZLAZ}+#{ZVlWaa7hQyp.QlPIw6NZLAZ}+#{p6bW1VSGWL7.DYDpnZWu1XK}+#{rcVQa6PY6Gj.DYDpnZWu1XK}+#{KFp4UYTJ4Q6.DYDpnZWu1XK}+#{p6bW1VSGWL7.m7Y0ddB212k}+#{rcVQa6PY6Gj.m7Y0ddB212k}+#{KFp4UYTJ4Q6.m7Y0ddB212k}+#{p6bW1VSGWL7.qy1vJGvFJeB}+#{rcVQa6PY6Gj.qy1vJGvFJeB}+#{KFp4UYTJ4Q6.qy1vJGvFJeB}+#{p6bW1VSGWL7.sk5UiD3PrxH}+#{rcVQa6PY6Gj.sk5UiD3PrxH}+#{KFp4UYTJ4Q6.sk5UiD3PrxH}+#{p6bW1VSGWL7.Vb7KzTvF83C}+#{rcVQa6PY6Gj.Vb7KzTvF83C}+#{KFp4UYTJ4Q6.Vb7KzTvF83C}+#{p6bW1VSGWL7.dchngmvBGvb}+#{rcVQa6PY6Gj.dchngmvBGvb}+#{KFp4UYTJ4Q6.dchngmvBGvb}+#{p6bW1VSGWL7.VP1zCgdzuBb}+#{rcVQa6PY6Gj.VP1zCgdzuBb}+#{KFp4UYTJ4Q6.VP1zCgdzuBb}+#{p6bW1VSGWL7.QlPIw6NZLAZ}+#{rcVQa6PY6Gj.QlPIw6NZLAZ}+#{KFp4UYTJ4Q6.QlPIw6NZLAZ}+#{Vcg2VrsiXMV.DYDpnZWu1XK}+#{L6ZgEE09C2j.DYDpnZWu1XK}+#{mOMfbne0htO.DYDpnZWu1XK}+#{Vcg2VrsiXMV.m7Y0ddB212k}+#{L6ZgEE09C2j.m7Y0ddB212k}+#{mOMfbne0htO.m7Y0ddB212k}+#{Vcg2VrsiXMV.qy1vJGvFJeB}+#{L6ZgEE09C2j.qy1vJGvFJeB}+#{mOMfbne0htO.qy1vJGvFJeB}+#{Vcg2VrsiXMV.sk5UiD3PrxH}+#{L6ZgEE09C2j.sk5UiD3PrxH}+#{mOMfbne0htO.sk5UiD3PrxH}+#{Vcg2VrsiXMV.Vb7KzTvF83C}+#{L6ZgEE09C2j.Vb7KzTvF83C}+#{mOMfbne0htO.Vb7KzTvF83C}+#{Vcg2VrsiXMV.dchngmvBGvb}+#{L6ZgEE09C2j.dchngmvBGvb}+#{mOMfbne0htO.dchngmvBGvb}+#{Vcg2VrsiXMV.VP1zCgdzuBb}+#{L6ZgEE09C2j.VP1zCgdzuBb}+#{mOMfbne0htO.VP1zCgdzuBb}+#{Vcg2VrsiXMV.QlPIw6NZLAZ}+#{L6ZgEE09C2j.QlPIw6NZLAZ}+#{mOMfbne0htO.QlPIw6NZLAZ}+#{Vcg2VrsiXMV.hKHprPKwjL6}+#{L6ZgEE09C2j.hKHprPKwjL6}+#{mOMfbne0htO.hKHprPKwjL6}+#{Vcg2VrsiXMV.uSDHHGh2DZo}+#{L6ZgEE09C2j.uSDHHGh2DZo}+#{mOMfbne0htO.uSDHHGh2DZo}+#{Vcg2VrsiXMV.sLaLEIDVusT}+#{L6ZgEE09C2j.sLaLEIDVusT}+#{mOMfbne0htO.sLaLEIDVusT}+#{Vcg2VrsiXMV.b91xfEPrY4D}+#{L6ZgEE09C2j.b91xfEPrY4D}+#{mOMfbne0htO.b91xfEPrY4D}+#{Vcg2VrsiXMV.EU7hVFz5Yyt}+#{L6ZgEE09C2j.EU7hVFz5Yyt}+#{mOMfbne0htO.EU7hVFz5Yyt}+#{Vcg2VrsiXMV.AR2E4Yiuo8Z}+#{L6ZgEE09C2j.AR2E4Yiuo8Z}+#{mOMfbne0htO.AR2E4Yiuo8Z}+#{Vcg2VrsiXMV.dfkyp7ZQZSr}+#{L6ZgEE09C2j.dfkyp7ZQZSr}+#{mOMfbne0htO.dfkyp7ZQZSr}+#{Vcg2VrsiXMV.dwZCyLrMV2d}+#{L6ZgEE09C2j.dwZCyLrMV2d}+#{mOMfbne0htO.dwZCyLrMV2d}+#{M6yc7Y0Wo0U.DYDpnZWu1XK}+#{RiKtBB2ZMnL.DYDpnZWu1XK}+#{KUfbLJCGou7.DYDpnZWu1XK}+#{M6yc7Y0Wo0U.m7Y0ddB212k}+#{RiKtBB2ZMnL.m7Y0ddB212k}+#{KUfbLJCGou7.m7Y0ddB212k}+#{M6yc7Y0Wo0U.qy1vJGvFJeB}+#{RiKtBB2ZMnL.qy1vJGvFJeB}+#{KUfbLJCGou7.qy1vJGvFJeB}+#{M6yc7Y0Wo0U.sk5UiD3PrxH}+#{RiKtBB2ZMnL.sk5UiD3PrxH}+#{KUfbLJCGou7.sk5UiD3PrxH}+#{M6yc7Y0Wo0U.Vb7KzTvF83C}+#{RiKtBB2ZMnL.Vb7KzTvF83C}+#{KUfbLJCGou7.Vb7KzTvF83C}+#{M6yc7Y0Wo0U.dchngmvBGvb}+#{RiKtBB2ZMnL.dchngmvBGvb}+#{KUfbLJCGou7.dchngmvBGvb}+#{M6yc7Y0Wo0U.VP1zCgdzuBb}+#{RiKtBB2ZMnL.VP1zCgdzuBb}+#{KUfbLJCGou7.VP1zCgdzuBb}+#{M6yc7Y0Wo0U.QlPIw6NZLAZ}+#{RiKtBB2ZMnL.QlPIw6NZLAZ}+#{KUfbLJCGou7.QlPIw6NZLAZ}+#{M6yc7Y0Wo0U.hKHprPKwjL6}+#{RiKtBB2ZMnL.hKHprPKwjL6}+#{KUfbLJCGou7.hKHprPKwjL6}+#{M6yc7Y0Wo0U.uSDHHGh2DZo}+#{RiKtBB2ZMnL.uSDHHGh2DZo}+#{KUfbLJCGou7.uSDHHGh2DZo}+#{M6yc7Y0Wo0U.sLaLEIDVusT}+#{RiKtBB2ZMnL.sLaLEIDVusT}+#{KUfbLJCGou7.sLaLEIDVusT}+#{M6yc7Y0Wo0U.b91xfEPrY4D}+#{RiKtBB2ZMnL.b91xfEPrY4D}+#{KUfbLJCGou7.b91xfEPrY4D}+#{M6yc7Y0Wo0U.EU7hVFz5Yyt}+#{RiKtBB2ZMnL.EU7hVFz5Yyt}+#{KUfbLJCGou7.EU7hVFz5Yyt}+#{M6yc7Y0Wo0U.AR2E4Yiuo8Z}+#{RiKtBB2ZMnL.AR2E4Yiuo8Z}+#{KUfbLJCGou7.AR2E4Yiuo8Z}+#{M6yc7Y0Wo0U.dfkyp7ZQZSr}+#{RiKtBB2ZMnL.dfkyp7ZQZSr}+#{KUfbLJCGou7.dfkyp7ZQZSr}+#{M6yc7Y0Wo0U.dwZCyLrMV2d}+#{RiKtBB2ZMnL.dwZCyLrMV2d}+#{KUfbLJCGou7.dwZCyLrMV2d}+#{m8E8rIRW8XH.DYDpnZWu1XK}+#{HzfaxOT0UND.DYDpnZWu1XK}+#{YxmRjNv59p6.DYDpnZWu1XK}+#{m8E8rIRW8XH.m7Y0ddB212k}+#{HzfaxOT0UND.m7Y0ddB212k}+#{YxmRjNv59p6.m7Y0ddB212k}+#{m8E8rIRW8XH.qy1vJGvFJeB}+#{HzfaxOT0UND.qy1vJGvFJeB}+#{YxmRjNv59p6.qy1vJGvFJeB}+#{m8E8rIRW8XH.sk5UiD3PrxH}+#{HzfaxOT0UND.sk5UiD3PrxH}+#{YxmRjNv59p6.sk5UiD3PrxH}+#{m8E8rIRW8XH.Vb7KzTvF83C}+#{HzfaxOT0UND.Vb7KzTvF83C}+#{YxmRjNv59p6.Vb7KzTvF83C}+#{m8E8rIRW8XH.dchngmvBGvb}+#{HzfaxOT0UND.dchngmvBGvb}+#{YxmRjNv59p6.dchngmvBGvb}+#{m8E8rIRW8XH.VP1zCgdzuBb}+#{HzfaxOT0UND.VP1zCgdzuBb}+#{YxmRjNv59p6.VP1zCgdzuBb}+#{m8E8rIRW8XH.QlPIw6NZLAZ}+#{HzfaxOT0UND.QlPIw6NZLAZ}+#{YxmRjNv59p6.QlPIw6NZLAZ}+#{m8E8rIRW8XH.hKHprPKwjL6}+#{HzfaxOT0UND.hKHprPKwjL6}+#{YxmRjNv59p6.hKHprPKwjL6}+#{m8E8rIRW8XH.uSDHHGh2DZo}+#{HzfaxOT0UND.uSDHHGh2DZo}+#{YxmRjNv59p6.uSDHHGh2DZo}+#{m8E8rIRW8XH.sLaLEIDVusT}+#{HzfaxOT0UND.sLaLEIDVusT}+#{YxmRjNv59p6.sLaLEIDVusT}+#{m8E8rIRW8XH.b91xfEPrY4D}+#{HzfaxOT0UND.b91xfEPrY4D}+#{YxmRjNv59p6.b91xfEPrY4D}+#{m8E8rIRW8XH.EU7hVFz5Yyt}+#{HzfaxOT0UND.EU7hVFz5Yyt}+#{YxmRjNv59p6.EU7hVFz5Yyt}+#{m8E8rIRW8XH.AR2E4Yiuo8Z}+#{HzfaxOT0UND.AR2E4Yiuo8Z}+#{YxmRjNv59p6.AR2E4Yiuo8Z}+#{m8E8rIRW8XH.dfkyp7ZQZSr}+#{HzfaxOT0UND.dfkyp7ZQZSr}+#{YxmRjNv59p6.dfkyp7ZQZSr}+#{m8E8rIRW8XH.dwZCyLrMV2d}+#{HzfaxOT0UND.dwZCyLrMV2d}+#{YxmRjNv59p6.dwZCyLrMV2d}
",C{k8CzaSY0aND},IscwJgrFysP
Prep_Curr_MSM 15-19M,#{wiUVuc4bOPU.hKHprPKwjL6}+#{JkV3QDZblU8.hKHprPKwjL6}+#{DsOHFnjhYZg.hKHprPKwjL6},C{k8CzaSY0aND},WZLjKIXKzB5
Prep_Curr_MSM 20-24M,#{wiUVuc4bOPU.uSDHHGh2DZo}+#{JkV3QDZblU8.uSDHHGh2DZo}+#{DsOHFnjhYZg.uSDHHGh2DZo},C{k8CzaSY0aND},ywdqyBnO25Q
Prep_Curr_MSM 25-29M,"#{wiUVuc4bOPU.sLaLEIDVusT}+#{JkV3QDZblU8.sLaLEIDVusT}+#{DsOHFnjhYZg.sLaLEIDVusT}
",C{k8CzaSY0aND},F4ugsW7oIsp
Prep_Curr_MSM 30-34M,"#{wiUVuc4bOPU.b91xfEPrY4D}+#{JkV3QDZblU8.b91xfEPrY4D}+#{DsOHFnjhYZg.b91xfEPrY4D}
",C{k8CzaSY0aND},nkNBQqdKftl
Prep_Curr_MSM 35-39M,"#{wiUVuc4bOPU.EU7hVFz5Yyt}+#{JkV3QDZblU8.EU7hVFz5Yyt}+#{DsOHFnjhYZg.EU7hVFz5Yyt}
",C{k8CzaSY0aND},gxSiOp7uXuG
Prep_Curr_MSM 40-44M,"#{wiUVuc4bOPU.AR2E4Yiuo8Z}+#{JkV3QDZblU8.AR2E4Yiuo8Z}+#{DsOHFnjhYZg.AR2E4Yiuo8Z}
",C{k8CzaSY0aND},DmQ7T9rc7Pq
Prep_Curr_MSM 45-49M,"#{wiUVuc4bOPU.dfkyp7ZQZSr}+#{JkV3QDZblU8.dfkyp7ZQZSr}+#{DsOHFnjhYZg.dfkyp7ZQZSr}
",C{k8CzaSY0aND},TS46MLf2u9M
Prep_Curr_MSM 50+M,"#{wiUVuc4bOPU.dwZCyLrMV2d}+#{JkV3QDZblU8.dwZCyLrMV2d}+#{DsOHFnjhYZg.dwZCyLrMV2d}
",C{k8CzaSY0aND},RC0ODjphvoG
PREP Curr MSM M,#{icIpEyhRQHw.hKHprPKwjL6}+#{icIpEyhRQHw.uSDHHGh2DZo}+#{icIpEyhRQHw.sLaLEIDVusT}+#{icIpEyhRQHw.b91xfEPrY4D}+#{icIpEyhRQHw.EU7hVFz5Yyt}+#{icIpEyhRQHw.AR2E4Yiuo8Z}+#{icIpEyhRQHw.dfkyp7ZQZSr}+#{icIpEyhRQHw.dwZCyLrMV2d},C{k8CzaSY0aND},d2t1McZDJaf
Prep_Curr_MSM_Total,"#{wiUVuc4bOPU.hKHprPKwjL6}+#{JkV3QDZblU8.hKHprPKwjL6}+#{DsOHFnjhYZg.hKHprPKwjL6}+#{wiUVuc4bOPU.uSDHHGh2DZo}+#{JkV3QDZblU8.uSDHHGh2DZo}+#{DsOHFnjhYZg.uSDHHGh2DZo}+#{wiUVuc4bOPU.sLaLEIDVusT}+#{JkV3QDZblU8.sLaLEIDVusT}+#{DsOHFnjhYZg.sLaLEIDVusT}+#{wiUVuc4bOPU.b91xfEPrY4D}+#{JkV3QDZblU8.b91xfEPrY4D}+#{DsOHFnjhYZg.b91xfEPrY4D}+#{wiUVuc4bOPU.EU7hVFz5Yyt}+#{JkV3QDZblU8.EU7hVFz5Yyt}+#{DsOHFnjhYZg.EU7hVFz5Yyt}+#{wiUVuc4bOPU.AR2E4Yiuo8Z}+#{JkV3QDZblU8.AR2E4Yiuo8Z}+#{DsOHFnjhYZg.AR2E4Yiuo8Z}+#{wiUVuc4bOPU.dfkyp7ZQZSr}+#{JkV3QDZblU8.dfkyp7ZQZSr}+#{DsOHFnjhYZg.dfkyp7ZQZSr}+#{wiUVuc4bOPU.dwZCyLrMV2d}+#{JkV3QDZblU8.dwZCyLrMV2d}+#{DsOHFnjhYZg.dwZCyLrMV2d}
",C{k8CzaSY0aND},yvLfMTIAPh4
Prep_Curr_MSM_Total_M,"#{wiUVuc4bOPU.hKHprPKwjL6}+#{JkV3QDZblU8.hKHprPKwjL6}+#{DsOHFnjhYZg.hKHprPKwjL6}+#{wiUVuc4bOPU.uSDHHGh2DZo}+#{JkV3QDZblU8.uSDHHGh2DZo}+#{DsOHFnjhYZg.uSDHHGh2DZo}+#{wiUVuc4bOPU.sLaLEIDVusT}+#{JkV3QDZblU8.sLaLEIDVusT}+#{DsOHFnjhYZg.sLaLEIDVusT}+#{wiUVuc4bOPU.b91xfEPrY4D}+#{JkV3QDZblU8.b91xfEPrY4D}+#{DsOHFnjhYZg.b91xfEPrY4D}+#{wiUVuc4bOPU.EU7hVFz5Yyt}+#{JkV3QDZblU8.EU7hVFz5Yyt}+#{DsOHFnjhYZg.EU7hVFz5Yyt}+#{wiUVuc4bOPU.AR2E4Yiuo8Z}+#{JkV3QDZblU8.AR2E4Yiuo8Z}+#{DsOHFnjhYZg.AR2E4Yiuo8Z}+#{wiUVuc4bOPU.dfkyp7ZQZSr}+#{JkV3QDZblU8.dfkyp7ZQZSr}+#{DsOHFnjhYZg.dfkyp7ZQZSr}+#{wiUVuc4bOPU.dwZCyLrMV2d}+#{JkV3QDZblU8.dwZCyLrMV2d}+#{DsOHFnjhYZg.dwZCyLrMV2d}
",C{k8CzaSY0aND},eppRGRJLBqi
Prep_Curr_OMHR 15-19M,"#{soKdbhywZvM.hKHprPKwjL6}+#{mSLKtkUIiXu.hKHprPKwjL6}+#{Qfh3WipwgzW.hKHprPKwjL6}
",C{k8CzaSY0aND},M6J6C6KPZFB
Prep_Curr_OMHR 20-24M,"#{soKdbhywZvM.uSDHHGh2DZo}+#{mSLKtkUIiXu.uSDHHGh2DZo}+#{Qfh3WipwgzW.uSDHHGh2DZo}
",C{k8CzaSY0aND},bhviIvvnpoF
Prep_Curr_OMHR 25-29M,#{soKdbhywZvM.sLaLEIDVusT}+#{mSLKtkUIiXu.sLaLEIDVusT}+#{Qfh3WipwgzW.sLaLEIDVusT},C{k8CzaSY0aND},WZHt95Gd4rP
Prep_Curr_OMHR 30-34M,"#{soKdbhywZvM.b91xfEPrY4D}+#{mSLKtkUIiXu.b91xfEPrY4D}+#{Qfh3WipwgzW.b91xfEPrY4D}
",C{k8CzaSY0aND},M2j11h7kaaY
Prep_Curr_OMHR 35-39M,"#{soKdbhywZvM.EU7hVFz5Yyt}+#{mSLKtkUIiXu.EU7hVFz5Yyt}+#{Qfh3WipwgzW.EU7hVFz5Yyt}
",C{k8CzaSY0aND},bwvnTUP3Y14
Prep_Curr_OMHR 40-44M,"#{soKdbhywZvM.AR2E4Yiuo8Z}+#{mSLKtkUIiXu.AR2E4Yiuo8Z}+#{Qfh3WipwgzW.AR2E4Yiuo8Z}
",C{k8CzaSY0aND},sSWuAgD31AC
Prep_Curr_OMHR 45-49M,"#{soKdbhywZvM.dfkyp7ZQZSr}+#{mSLKtkUIiXu.dfkyp7ZQZSr}+#{Qfh3WipwgzW.dfkyp7ZQZSr}
",C{k8CzaSY0aND},Fkh3jVPzXwu
Prep_Curr_OMHR 50+M,"#{soKdbhywZvM.dwZCyLrMV2d}+#{mSLKtkUIiXu.dwZCyLrMV2d}+#{Qfh3WipwgzW.dwZCyLrMV2d}
",C{k8CzaSY0aND},tH6btzbGz4r
PREP Curr OMHR M,#{o1Kf7967M1f.hKHprPKwjL6}+#{o1Kf7967M1f.uSDHHGh2DZo}+#{o1Kf7967M1f.sLaLEIDVusT}+#{o1Kf7967M1f.b91xfEPrY4D}+#{o1Kf7967M1f.EU7hVFz5Yyt}+#{o1Kf7967M1f.AR2E4Yiuo8Z}+#{o1Kf7967M1f.dfkyp7ZQZSr}+#{o1Kf7967M1f.dwZCyLrMV2d},C{k8CzaSY0aND},xJoqch0acaK
Prep_Curr_OMHR_Total,"#{soKdbhywZvM.hKHprPKwjL6}+#{mSLKtkUIiXu.hKHprPKwjL6}+#{Qfh3WipwgzW.hKHprPKwjL6}+	#{soKdbhywZvM.uSDHHGh2DZo}+#{mSLKtkUIiXu.uSDHHGh2DZo}+#{Qfh3WipwgzW.uSDHHGh2DZo}+	#{soKdbhywZvM.sLaLEIDVusT}+#{mSLKtkUIiXu.sLaLEIDVusT}+#{Qfh3WipwgzW.sLaLEIDVusT}+	#{soKdbhywZvM.b91xfEPrY4D}+#{mSLKtkUIiXu.b91xfEPrY4D}+#{Qfh3WipwgzW.b91xfEPrY4D}+	#{soKdbhywZvM.EU7hVFz5Yyt}+#{mSLKtkUIiXu.EU7hVFz5Yyt}+#{Qfh3WipwgzW.EU7hVFz5Yyt}+	#{soKdbhywZvM.AR2E4Yiuo8Z}+#{mSLKtkUIiXu.AR2E4Yiuo8Z}+#{Qfh3WipwgzW.AR2E4Yiuo8Z}+	#{soKdbhywZvM.dfkyp7ZQZSr}+#{mSLKtkUIiXu.dfkyp7ZQZSr}+#{Qfh3WipwgzW.dfkyp7ZQZSr}+	#{soKdbhywZvM.dwZCyLrMV2d}+#{mSLKtkUIiXu.dwZCyLrMV2d}+#{Qfh3WipwgzW.dwZCyLrMV2d}
",C{k8CzaSY0aND},f610UK6oWRd
Prep_Curr_OMHR_Total_M,"#{soKdbhywZvM.hKHprPKwjL6}+#{mSLKtkUIiXu.hKHprPKwjL6}+#{Qfh3WipwgzW.hKHprPKwjL6}+	#{soKdbhywZvM.uSDHHGh2DZo}+#{mSLKtkUIiXu.uSDHHGh2DZo}+#{Qfh3WipwgzW.uSDHHGh2DZo}+	#{soKdbhywZvM.sLaLEIDVusT}+#{mSLKtkUIiXu.sLaLEIDVusT}+#{Qfh3WipwgzW.sLaLEIDVusT}+	#{soKdbhywZvM.b91xfEPrY4D}+#{mSLKtkUIiXu.b91xfEPrY4D}+#{Qfh3WipwgzW.b91xfEPrY4D}+	#{soKdbhywZvM.EU7hVFz5Yyt}+#{mSLKtkUIiXu.EU7hVFz5Yyt}+#{Qfh3WipwgzW.EU7hVFz5Yyt}+	#{soKdbhywZvM.AR2E4Yiuo8Z}+#{mSLKtkUIiXu.AR2E4Yiuo8Z}+#{Qfh3WipwgzW.AR2E4Yiuo8Z}+	#{soKdbhywZvM.dfkyp7ZQZSr}+#{mSLKtkUIiXu.dfkyp7ZQZSr}+#{Qfh3WipwgzW.dfkyp7ZQZSr}+	#{soKdbhywZvM.dwZCyLrMV2d}+#{mSLKtkUIiXu.dwZCyLrMV2d}+#{Qfh3WipwgzW.dwZCyLrMV2d}
",C{k8CzaSY0aND},BpArhpfSrNF
Prep_Curr_OWHR 25-29F,"#{jJD6Qbx4Jft.qy1vJGvFJeB}+#{lP20NA8GuK9.qy1vJGvFJeB}+#{ZVlWaa7hQyp.qy1vJGvFJeB}
",C{k8CzaSY0aND},WqW9KDeRk1y
Prep_Curr_OWHR 30-34F,"#{jJD6Qbx4Jft.sk5UiD3PrxH}+#{lP20NA8GuK9.sk5UiD3PrxH}+#{ZVlWaa7hQyp.sk5UiD3PrxH}
",C{k8CzaSY0aND},al7prR6I6kt
Prep_Curr_OWHR 35-39F,"#{jJD6Qbx4Jft.Vb7KzTvF83C}+#{lP20NA8GuK9.Vb7KzTvF83C}+#{ZVlWaa7hQyp.Vb7KzTvF83C}
",C{k8CzaSY0aND},PatDpq7Pi8v
Prep_Curr_OWHR 40-44F,"#{jJD6Qbx4Jft.dchngmvBGvb}+#{lP20NA8GuK9.dchngmvBGvb}+#{ZVlWaa7hQyp.dchngmvBGvb}


",C{k8CzaSY0aND},jgznXp5m6Zl
Prep_Curr_OWHR 45-49F,"#{jJD6Qbx4Jft.VP1zCgdzuBb}+#{lP20NA8GuK9.VP1zCgdzuBb}+#{ZVlWaa7hQyp.VP1zCgdzuBb}
",C{k8CzaSY0aND},yASw0U0Zw0E
Prep_Curr_OWHR 50+F,"#{jJD6Qbx4Jft.QlPIw6NZLAZ}+#{lP20NA8GuK9.QlPIw6NZLAZ}+#{ZVlWaa7hQyp.QlPIw6NZLAZ}
",C{k8CzaSY0aND},Mrgu74Zijba
PREP Curr OWHR F,#{mMIZ54FCHsh.qy1vJGvFJeB}+#{mMIZ54FCHsh.sk5UiD3PrxH}+#{mMIZ54FCHsh.Vb7KzTvF83C}+#{mMIZ54FCHsh.dchngmvBGvb}+#{mMIZ54FCHsh.VP1zCgdzuBb}+#{mMIZ54FCHsh.QlPIw6NZLAZ},C{k8CzaSY0aND},hLfLyvp6YPQ
