id,type,name,displayName,shortName,code,description,search_text
sKHoIbZdU2X,Data Element,acs_Referred30-40M,acs_Referred30-40M,acs_Referred30-40M,,,acs_referred30-40m | acs_referred30-40m | acs_referred30-40m |  | 
XfiJlprYddw,Data Element,acs_Referred<30F,acs_Referred<30F,acs_Referred<30F,,,acs_referred<30f | acs_referred<30f | acs_referred<30f |  | 
ASPd5feWfHg,Data Element,acs_Referred<30M,acs_Referred<30M,acs_Referred<30M,,,acs_referred<30m | acs_referred<30m | acs_referred<30m |  | 
jFcCfHtbzSi,Data Element,acs_Referred40-50F,acs_Referred40-50F,acs_Referred40-50F,,,acs_referred40-50f | acs_referred40-50f | acs_referred40-50f |  | 
jWxYrUECRLR,Data Element,acs_Referred40-50M,acs_Referred40-50M,acs_Referred40-50M,,,acs_referred40-50m | acs_referred40-50m | acs_referred40-50m |  | 
lax3z7778VI,Data Element,acs_Referred50-60F,acs_Referred50-60F,acs_Referred50-60F,,,acs_referred50-60f | acs_referred50-60f | acs_referred50-60f |  | 
ycKXH9ab7UP,Data Element,acs_Referred50-60M,acs_Referred50-60M,acs_Referred50-60M,,,acs_referred50-60m | acs_referred50-60m | acs_referred50-60m |  | 
tBRB7h51ZQS,Data Element,acs_Referred>60F,acs_Referred>60F,acs_Referred>60F,,,acs_referred>60f | acs_referred>60f | acs_referred>60f |  | 
brKHUX16jSI,Data Element,acs_Referred>60M,acs_Referred>60M,acs_Referred>60M,,,acs_referred>60m | acs_referred>60m | acs_referred>60m |  | 
KCzZWdmqO1W,Data Element,acs_ScreenedPresbyopia,acs_ScreenedPresbyopia,acs_ScreenedPresbyopia,,,acs_screenedpresbyopia | acs_screenedpresbyopia | acs_screenedpresbyopia |  | 
T4Ai4chZRvg,Data Element,acs_ScreenedPresbyopia30-40M,acs_ScreenedPresbyopia30-40M,acs_ScreenedPresbyopia30-40M,,,acs_screenedpresbyopia30-40m | acs_screenedpresbyopia30-40m | acs_screenedpresbyopia30-40m |  | 
hKkEXjQIV2F,Data Element,acs_ScreenedPresbyopia<30F,acs_ScreenedPresbyopia<30F,acs_ScreenedPresbyopia<30F,,,acs_screenedpresbyopia<30f | acs_screenedpresbyopia<30f | acs_screenedpresbyopia<30f |  | 
dWYR576R0e7,Data Element,acs_ScreenedPresbyopia<30M,acs_ScreenedPresbyopia<30M,acs_ScreenedPresbyopia<30M,,,acs_screenedpresbyopia<30m | acs_screenedpresbyopia<30m | acs_screenedpresbyopia<30m |  | 
dyA7dmtKxil,Data Element,acs_ScreenedPresbyopia40-50F,acs_ScreenedPresbyopia40-50F,acs_ScreenedPresbyopia40-50F,,,acs_screenedpresbyopia40-50f | acs_screenedpresbyopia40-50f | acs_screenedpresbyopia40-50f |  | 
AdM7PKUCtOU,Data Element,acs_ScreenedPresbyopia40-50M,acs_ScreenedPresbyopia40-50M,acs_ScreenedPresbyopia40-50M,,,acs_screenedpresbyopia40-50m | acs_screenedpresbyopia40-50m | acs_screenedpresbyopia40-50m |  | 
UWM7TjyaCwE,Data Element,acs_ScreenedPresbyopia50-60F,acs_ScreenedPresbyopia50-60F,acs_ScreenedPresbyopia50-60F,,,acs_screenedpresbyopia50-60f | acs_screenedpresbyopia50-60f | acs_screenedpresbyopia50-60f |  | 
PfnBOVlZ5RY,Data Element,acs_ScreenedPresbyopia50-60M,acs_ScreenedPresbyopia50-60M,acs_ScreenedPresbyopia50-60M,,,acs_screenedpresbyopia50-60m | acs_screenedpresbyopia50-60m | acs_screenedpresbyopia50-60m |  | 
CBQMtRwlS2u,Data Element,acs_ScreenedPresbyopia>60F,acs_ScreenedPresbyopia>60F,acs_ScreenedPresbyopia>60F,,,acs_screenedpresbyopia>60f | acs_screenedpresbyopia>60f | acs_screenedpresbyopia>60f |  | 
YxEONCQW2v5,Data Element,acs_ScreenedPresbyopia>60M,acs_ScreenedPresbyopia>60M,acs_ScreenedPresbyopia>60M,,,acs_screenedpresbyopia>60m | acs_screenedpresbyopia>60m | acs_screenedpresbyopia>60m |  | 
Vux6ydOxo07,Data Element,acs_WithPresbyopia,acs_WithPresbyopia,acs_WithPresbyopia,,,acs_withpresbyopia | acs_withpresbyopia | acs_withpresbyopia |  | 
f2zOMIV3ONy,Data Element,acs_WithPresbyopia30-40M,acs_WithPresbyopia30-40M,acs_WithPresbyopia30-40M,,,acs_withpresbyopia30-40m | acs_withpresbyopia30-40m | acs_withpresbyopia30-40m |  | 
gAZnNnClIdy,Data Element,acs_WithPresbyopia<30F,acs_WithPresbyopia<30F,acs_WithPresbyopia<30F,,,acs_withpresbyopia<30f | acs_withpresbyopia<30f | acs_withpresbyopia<30f |  | 
bjJn6CdZXWj,Data Element,acs_WithPresbyopia<30M,acs_WithPresbyopia<30M,acs_WithPresbyopia<30M,,,acs_withpresbyopia<30m | acs_withpresbyopia<30m | acs_withpresbyopia<30m |  | 
eqjT6OcS99U,Data Element,acs_WithPresbyopia40-50F,acs_WithPresbyopia40-50F,acs_WithPresbyopia40-50F,,,acs_withpresbyopia40-50f | acs_withpresbyopia40-50f | acs_withpresbyopia40-50f |  | 
vKqAgwKcdG1,Data Element,acs_WithPresbyopia40-50M,acs_WithPresbyopia40-50M,acs_WithPresbyopia40-50M,,,acs_withpresbyopia40-50m | acs_withpresbyopia40-50m | acs_withpresbyopia40-50m |  | 
MY8ovbwX2OT,Data Element,acs_WithPresbyopia50-60F,acs_WithPresbyopia50-60F,acs_WithPresbyopia50-60F,,,acs_withpresbyopia50-60f | acs_withpresbyopia50-60f | acs_withpresbyopia50-60f |  | 
H5EbD1Y5lbJ,Data Element,acs_WithPresbyopia50-60M,acs_WithPresbyopia50-60M,acs_WithPresbyopia50-60M,,,acs_withpresbyopia50-60m | acs_withpresbyopia50-60m | acs_withpresbyopia50-60m |  | 
LI3WmTQaInb,Data Element,acs_WithPresbyopia>60F,acs_WithPresbyopia>60F,acs_WithPresbyopia>60F,,,acs_withpresbyopia>60f | acs_withpresbyopia>60f | acs_withpresbyopia>60f |  | 
D21IVD1HVTz,Data Element,acs_WithPresbyopia>60M,acs_WithPresbyopia>60M,acs_WithPresbyopia>60M,,,acs_withpresbyopia>60m | acs_withpresbyopia>60m | acs_withpresbyopia>60m |  | 
OQc2QOcYrBk,Data Element,Adolescent checklist,Adolescent checklist,Adolescent checklist,,Adolescent checklist,adolescent checklist | adolescent checklist | adolescent checklist |  | adolescent checklist
NfRJHjaO33A,Data Element,Adolescent transition completed,Adolescent transition completed,Adolescent transition completed,,Adolescent transition completed,adolescent transition completed | adolescent transition completed | adolescent transition completed |  | adolescent transition completed
jpCzs2Zyfdu,Data Element,Adolescent transition started,Adolescent transition started,Adolescent transition started,,Adolescent transition started,adolescent transition started | adolescent transition started | adolescent transition started |  | adolescent transition started
AQTkPq3BqIq,Data Element,Adult ARVTBMEDS BB,Adult ARVTBMEDS BB,Adult ARVTBMEDS BB,,,adult arvtbmeds bb | adult arvtbmeds bb | adult arvtbmeds bb |  | 
ezQiXHlHu9T,Data Element,Adult ARVTBMEDS DOFS,Adult ARVTBMEDS DOFS,Adult ARVTBMEDS DOFS,,,adult arvtbmeds dofs | adult arvtbmeds dofs | adult arvtbmeds dofs |  | 
VFQaQtpyW8g,Data Element,Adult ARVTBMEDS EMPSC,Adult ARVTBMEDS EMPSC,Adult ARVTBMEDS EMPSC,,,adult arvtbmeds empsc | adult arvtbmeds empsc | adult arvtbmeds empsc |  | 
VxRBbDTBCir,Data Element,Adult ARVTBMEDS LW,Adult ARVTBMEDS LW,Adult ARVTBMEDS LW,,,adult arvtbmeds lw | adult arvtbmeds lw | adult arvtbmeds lw |  | 
IHHUeMnMibv,Data Element,Adult ARVTBMEDS NA,Adult ARVTBMEDS NA,Adult ARVTBMEDS NA,,,adult arvtbmeds na | adult arvtbmeds na | adult arvtbmeds na |  | 
Uiq2uFGWGr1,Data Element,Adult ARVTBMEDS PA,Adult ARVTBMEDS PA,Adult ARVTBMEDS PA,,,adult arvtbmeds pa | adult arvtbmeds pa | adult arvtbmeds pa |  | 
GT0OhfUz17N,Data Element,Adult ARVTBMEDS QE,Adult ARVTBMEDS QE,Adult ARVTBMEDS QE,,,adult arvtbmeds qe | adult arvtbmeds qe | adult arvtbmeds qe |  | 
RdzWFhIAtN7,Data Element,Adult ARVTBMEDS QROS,Adult ARVTBMEDS QROS,Adult ARVTBMEDS QROS,,,adult arvtbmeds qros | adult arvtbmeds qros | adult arvtbmeds qros |  | 
s1v38drzvZe,Data Element,Adult ARVTBMEDS QRR,Adult ARVTBMEDS QRR,Adult ARVTBMEDS QRR,,,adult arvtbmeds qrr | adult arvtbmeds qrr | adult arvtbmeds qrr |  | 
mOnmLnQsTfQ,Data Element,Adult ARVTBMEDS TQC,Adult ARVTBMEDS TQC,Adult ARVTBMEDS TQC,,,adult arvtbmeds tqc | adult arvtbmeds tqc | adult arvtbmeds tqc |  | 
g4WrCx38y5B,Data Element,Adult ARVTBMEDS TQRCW,Adult ARVTBMEDS TQRCW,Adult ARVTBMEDS TQRCW,,,adult arvtbmeds tqrcw | adult arvtbmeds tqrcw | adult arvtbmeds tqrcw |  | 
GFNaxafX2yY,Data Element,Adult TDF3TCDTG 30 BB,Adult TDF3TCDTG 30 BB,Adult TDF3TCDTG 30 BB,,,adult tdf3tcdtg 30 bb | adult tdf3tcdtg 30 bb | adult tdf3tcdtg 30 bb |  | 
sMEBGqxmVP9,Data Element,Adult TDF3TCDTG 30 DOFS,Adult TDF3TCDTG 30 DOFS,Adult TDF3TCDTG 30 DOFS,,,adult tdf3tcdtg 30 dofs | adult tdf3tcdtg 30 dofs | adult tdf3tcdtg 30 dofs |  | 
MzvE0kWbjxy,Data Element,Adult TDF3TCDTG 30 EMPSC,Adult TDF3TCDTG 30 EMPSC,Adult TDF3TCDTG 30 EMPSC,,,adult tdf3tcdtg 30 empsc | adult tdf3tcdtg 30 empsc | adult tdf3tcdtg 30 empsc |  | 
zYg0HLe2LHH,Data Element,Adult TDF3TCDTG 30 LW,Adult TDF3TCDTG 30 LW,Adult TDF3TCDTG 30 LW,,,adult tdf3tcdtg 30 lw | adult tdf3tcdtg 30 lw | adult tdf3tcdtg 30 lw |  | 
sQlEv9LY3oS,Data Element,Adult TDF3TCDTG 30 NA,Adult TDF3TCDTG 30 NA,Adult TDF3TCDTG 30 NA,,,adult tdf3tcdtg 30 na | adult tdf3tcdtg 30 na | adult tdf3tcdtg 30 na |  | 
V08lWiOtza6,Data Element,Adult TDF3TCDTG 30 PA,Adult TDF3TCDTG 30 PA,Adult TDF3TCDTG 30 PA,,,adult tdf3tcdtg 30 pa | adult tdf3tcdtg 30 pa | adult tdf3tcdtg 30 pa |  | 
UHnPv0c8QGi,Data Element,Adult TDF3TCDTG 30 QE,Adult TDF3TCDTG 30 QE,Adult TDF3TCDTG 30 QE,,,adult tdf3tcdtg 30 qe | adult tdf3tcdtg 30 qe | adult tdf3tcdtg 30 qe |  | 
E8XBt5g2qxm,Data Element,Adult TDF3TCDTG 30 QROS,Adult TDF3TCDTG 30 QROS,Adult TDF3TCDTG 30 QROS,,,adult tdf3tcdtg 30 qros | adult tdf3tcdtg 30 qros | adult tdf3tcdtg 30 qros |  | 
Ji6l5FTG8mK,Data Element,Adult TDF3TCDTG 30 QRR,Adult TDF3TCDTG 30 QRR,Adult TDF3TCDTG 30 QRR,,,adult tdf3tcdtg 30 qrr | adult tdf3tcdtg 30 qrr | adult tdf3tcdtg 30 qrr |  | 
i7RCAKiBOxo,Data Element,Adult TDF3TCDTG 30 TQC,Adult TDF3TCDTG 30 TQC,Adult TDF3TCDTG 30 TQC,,,adult tdf3tcdtg 30 tqc | adult tdf3tcdtg 30 tqc | adult tdf3tcdtg 30 tqc |  | 
ZOoH3vTUrS0,Data Element,Adult TDF3TCDTG 30 TQRCW,Adult TDF3TCDTG 30 TQRCW,Adult TDF3TCDTG 30 TQRCW,,,adult tdf3tcdtg 30 tqrcw | adult tdf3tcdtg 30 tqrcw | adult tdf3tcdtg 30 tqrcw |  | 
QjR0wEKQx4V,Data Element,Adult TDF3TCDTG 90 BB,Adult TDF3TCDTG 90 BB,Adult TDF3TCDTG 90 BB,,,adult tdf3tcdtg 90 bb | adult tdf3tcdtg 90 bb | adult tdf3tcdtg 90 bb |  | 
XpGbzSvlZoi,Data Element,Adult TDF3TCDTG 90 DOFS,Adult TDF3TCDTG 90 DOFS,Adult TDF3TCDTG 90 DOFS,,,adult tdf3tcdtg 90 dofs | adult tdf3tcdtg 90 dofs | adult tdf3tcdtg 90 dofs |  | 
W6A5zwu5m10,Data Element,Adult TDF3TCDTG 90 EMPSC,Adult TDF3TCDTG 90 EMPSC,Adult TDF3TCDTG 90 EMPSC,,,adult tdf3tcdtg 90 empsc | adult tdf3tcdtg 90 empsc | adult tdf3tcdtg 90 empsc |  | 
GVALTBJwLhJ,Data Element,Adult TDF3TCDTG 90 LW,Adult TDF3TCDTG 90 LW,Adult TDF3TCDTG 90 LW,,,adult tdf3tcdtg 90 lw | adult tdf3tcdtg 90 lw | adult tdf3tcdtg 90 lw |  | 
YqFsJv6dF2a,Data Element,Adult TDF3TCDTG 90 NA,Adult TDF3TCDTG 90 NA,Adult TDF3TCDTG 90 NA,,,adult tdf3tcdtg 90 na | adult tdf3tcdtg 90 na | adult tdf3tcdtg 90 na |  | 
zVI1UCn2gou,Data Element,Adult TDF3TCDTG 90 PA,Adult TDF3TCDTG 90 PA,Adult TDF3TCDTG 90 PA,,,adult tdf3tcdtg 90 pa | adult tdf3tcdtg 90 pa | adult tdf3tcdtg 90 pa |  | 
ivCou7OUNHF,Data Element,Adult TDF3TCDTG 90 QE,Adult TDF3TCDTG 90 QE,Adult TDF3TCDTG 90 QE,,,adult tdf3tcdtg 90 qe | adult tdf3tcdtg 90 qe | adult tdf3tcdtg 90 qe |  | 
uYGjSXvvPhG,Data Element,Adult TDF3TCDTG 90 QROS,Adult TDF3TCDTG 90 QROS,Adult TDF3TCDTG 90 QROS,,,adult tdf3tcdtg 90 qros | adult tdf3tcdtg 90 qros | adult tdf3tcdtg 90 qros |  | 
X1tN5x4spGD,Data Element,Adult TDF3TCDTG 90 QRR,Adult TDF3TCDTG 90 QRR,Adult TDF3TCDTG 90 QRR,,,adult tdf3tcdtg 90 qrr | adult tdf3tcdtg 90 qrr | adult tdf3tcdtg 90 qrr |  | 
Nk7QB1Wlngg,Data Element,Adult TDF3TCDTG 90 TQC,Adult TDF3TCDTG 90 TQC,Adult TDF3TCDTG 90 TQC,,,adult tdf3tcdtg 90 tqc | adult tdf3tcdtg 90 tqc | adult tdf3tcdtg 90 tqc |  | 
leC642glZry,Data Element,Adult TDF3TCDTG 90 TQRCW,Adult TDF3TCDTG 90 TQRCW,Adult TDF3TCDTG 90 TQRCW,,,adult tdf3tcdtg 90 tqrcw | adult tdf3tcdtg 90 tqrcw | adult tdf3tcdtg 90 tqrcw |  | 
bdVebpzA7zf,Data Element,Adult TDF3TCEFV 30 BB,Adult TDF3TCEFV 30 BB,Adult TDF3TCEFV 30 BB,,,adult tdf3tcefv 30 bb | adult tdf3tcefv 30 bb | adult tdf3tcefv 30 bb |  | 
ZGqlN4UE5Py,Data Element,Adult TDF3TCEFV 30 DOFS,Adult TDF3TCEFV 30 DOFS,Adult TDF3TCEFV 30 DOFS,,,adult tdf3tcefv 30 dofs | adult tdf3tcefv 30 dofs | adult tdf3tcefv 30 dofs |  | 
v6b8AkE8T9J,Data Element,Adult TDF3TCEFV 30 EMPSC,Adult TDF3TCEFV 30 EMPSC,Adult TDF3TCEFV 30 EMPSC,,,adult tdf3tcefv 30 empsc | adult tdf3tcefv 30 empsc | adult tdf3tcefv 30 empsc |  | 
BBWQMKwSyNK,Data Element,Adult TDF3TCEFV 30 LW,Adult TDF3TCEFV 30 LW,Adult TDF3TCEFV 30 LW,,,adult tdf3tcefv 30 lw | adult tdf3tcefv 30 lw | adult tdf3tcefv 30 lw |  | 
mk5W4AXKbUB,Data Element,Adult TDF3TCEFV 30 NA,Adult TDF3TCEFV 30 NA,Adult TDF3TCEFV 30 NA,,,adult tdf3tcefv 30 na | adult tdf3tcefv 30 na | adult tdf3tcefv 30 na |  | 
iHbzyYorYPP,Data Element,Adult TDF3TCEFV 30 PA,Adult TDF3TCEFV 30 PA,Adult TDF3TCEFV 30 PA,,,adult tdf3tcefv 30 pa | adult tdf3tcefv 30 pa | adult tdf3tcefv 30 pa |  | 
wxqD42Axfzg,Data Element,Adult TDF3TCEFV 30 QE,Adult TDF3TCEFV 30 QE,Adult TDF3TCEFV 30 QE,,,adult tdf3tcefv 30 qe | adult tdf3tcefv 30 qe | adult tdf3tcefv 30 qe |  | 
IOn8LQcqQdn,Data Element,Adult TDF3TCEFV 30 QROS,Adult TDF3TCEFV 30 QROS,Adult TDF3TCEFV 30 QROS,,,adult tdf3tcefv 30 qros | adult tdf3tcefv 30 qros | adult tdf3tcefv 30 qros |  | 
tl7jbZ53XHF,Data Element,Adult TDF3TCEFV 30 QRR,Adult TDF3TCEFV 30 QRR,Adult TDF3TCEFV 30 QRR,,,adult tdf3tcefv 30 qrr | adult tdf3tcefv 30 qrr | adult tdf3tcefv 30 qrr |  | 
Xi0EpvdyBhC,Data Element,Adult TDF3TCEFV 30 TQC,Adult TDF3TCEFV 30 TQC,Adult TDF3TCEFV 30 TQC,,,adult tdf3tcefv 30 tqc | adult tdf3tcefv 30 tqc | adult tdf3tcefv 30 tqc |  | 
rTL4IrP2dOQ,Data Element,Adult TDF3TCEFV 30 TQRCW,Adult TDF3TCEFV 30 TQRCW,Adult TDF3TCEFV 30 TQRCW,,,adult tdf3tcefv 30 tqrcw | adult tdf3tcefv 30 tqrcw | adult tdf3tcefv 30 tqrcw |  | 
g0s65Dm47CA,Data Element,AHD CALHIV KEPI,AHD CALHIV KEPI,AHD CALHIV KEPI,,,ahd calhiv kepi | ahd calhiv kepi | ahd calhiv kepi |  | 
oWSf2zNhstC,Data Element,AHD CALHIV Not Imm,AHD CALHIV Not Imm,AHD CALHIV Not Imm,,,ahd calhiv not imm | ahd calhiv not imm | ahd calhiv not imm |  | 
vFByuxLPFX7,Data Element,AHD CALHIV Pneumo,AHD CALHIV Pneumo,AHD CALHIV Pneumo,,,ahd calhiv pneumo | ahd calhiv pneumo | ahd calhiv pneumo |  | 
iBsCVgCGyQ7,Data Element,AHD CALHIV Rota,AHD CALHIV Rota,AHD CALHIV Rota,,,ahd calhiv rota | ahd calhiv rota | ahd calhiv rota |  | 
R5KyL0fYJle,Data Element,AHD CD4 TB smearpos,AHD CD4 TB smearpos,AHD CD4 TB smearpos,,,ahd cd4 tb smearpos | ahd cd4 tb smearpos | ahd cd4 tb smearpos |  | 
mSgfzBcv7Dh,Data Element,AHD Facility Comment1,AHD Facility Comment1,AHD Facility Comment1,,,ahd facility comment1 | ahd facility comment1 | ahd facility comment1 |  | 
fawkdY5B5hR,Data Element,AHD Facility Comment2,AHD Facility Comment2,AHD Facility Comment2,,,ahd facility comment2 | ahd facility comment2 | ahd facility comment2 |  | 
zTdd3EZHNLd,Data Element,AHD Facility Comment3,AHD Facility Comment3,AHD Facility Comment3,,,ahd facility comment3 | ahd facility comment3 | ahd facility comment3 |  | 
g4UrRznnHgx,Data Element,AHD Facility User1,AHD Facility User1,AHD Facility User1,,,ahd facility user1 | ahd facility user1 | ahd facility user1 |  | 
nTLnDkbdi7D,Data Element,AHD Facility User2,AHD Facility User2,AHD Facility User2,,,ahd facility user2 | ahd facility user2 | ahd facility user2 |  | 
DzN3lLNRO1o,Data Element,AHD Facility User3,AHD Facility User3,AHD Facility User3,,,ahd facility user3 | ahd facility user3 | ahd facility user3 |  | 
BwXgDB2iMhT,Data Element,AHD Gene,AHD Gene,AHD Gene,,,ahd gene | ahd gene | ahd gene |  | 
aSrYbI8BEbk,Data Element,AHD Gene Pos,AHD Gene Pos,AHD Gene Pos,,,ahd gene pos | ahd gene pos | ahd gene pos |  | 
KRvAhAQ5O46,Data Element,AHD IIT CD4,AHD IIT CD4,AHD IIT CD4,,,ahd iit cd4 | ahd iit cd4 | ahd iit cd4 |  | 
rrfFv94aqgy,Data Element,AHD IIT CD4 <200,AHD IIT CD4 <200,AHD IIT CD4 <200,,,ahd iit cd4 <200 | ahd iit cd4 <200 | ahd iit cd4 <200 |  | 
DDpE2faeXCA,Data Element,AHD IIT Crypto Pos,AHD IIT Crypto Pos,AHD IIT Crypto Pos,,,ahd iit crypto pos | ahd iit crypto pos | ahd iit crypto pos |  | 
HpmgU1WNZPz,Data Element,AHD IIT Crypto Screen,AHD IIT Crypto Screen,AHD IIT Crypto Screen,,,ahd iit crypto screen | ahd iit crypto screen | ahd iit crypto screen |  | 
ONAtT4uZ2Pu,Data Element,AHD IIT Crypto Treatment,AHD IIT Crypto Treatment,AHD IIT Crypto Treatment,,,ahd iit crypto treatment | ahd iit crypto treatment | ahd iit crypto treatment |  | 
nw8etj6wReI,Data Element,AHD IIT Preemptive,AHD IIT Preemptive,AHD IIT Preemptive,,,ahd iit preemptive | ahd iit preemptive | ahd iit preemptive |  | 
YQnwvuBzNm9,Data Element,AHD IIT Presumed Investigated,AHD IIT Presumed Investigated,AHD IIT Presumed Investigated,,,ahd iit presumed investigated | ahd iit presumed investigated | ahd iit presumed investigated |  | 
gvWZn3TqiPy,Data Element,AHD IIT Presumed TB,AHD IIT Presumed TB,AHD IIT Presumed TB,,,ahd iit presumed tb | ahd iit presumed tb | ahd iit presumed tb |  | 
vyNOp3JZIfC,Data Element,AHD IIT Presumed TB Pos,AHD IIT Presumed TB Pos,AHD IIT Presumed TB Pos,,,ahd iit presumed tb pos | ahd iit presumed tb pos | ahd iit presumed tb pos |  | 
c8BGJlGtRNX,Data Element,AHD IIT RTC,AHD IIT RTC,AHD IIT RTC,,,ahd iit rtc | ahd iit rtc | ahd iit rtc |  | 
tRVvt2Qr7dE,Data Element,AHD IIT RTC Assessed,AHD IIT RTC Assessed,AHD IIT RTC Assessed,,,ahd iit rtc assessed | ahd iit rtc assessed | ahd iit rtc assessed |  | 
FSKo4XKZjVS,Data Element,AHD IIT Started TB Treatment,AHD IIT Started TB Treatment,AHD IIT Started TB Treatment,,,ahd iit started tb treatment | ahd iit started tb treatment | ahd iit started tb treatment |  | 
f3Dy4pfQNcl,Data Element,AHD IIT TB Screen,AHD IIT TB Screen,AHD IIT TB Screen,,,ahd iit tb screen | ahd iit tb screen | ahd iit tb screen |  | 
xKWZ3CQTFMD,Data Element,AHD KS,AHD KS,AHD KS,,,ahd ks | ahd ks | ahd ks |  | 
ONtB2dssnXt,Data Element,AHD KS Tx,AHD KS Tx,AHD KS Tx,,,ahd ks tx | ahd ks tx | ahd ks tx |  | 
IhhntrEeJ15,Data Element,AHD Mortality,AHD Mortality,AHD Mortality,,,ahd mortality | ahd mortality | ahd mortality |  | 
vfcafPdYx3G,Data Element,AHD Mortality Audit,AHD Mortality Audit,AHD Mortality Audit,,,ahd mortality audit | ahd mortality audit | ahd mortality audit |  | 
ngoMS2GR5ur,Data Element,AHD PCP,AHD PCP,AHD PCP,,,ahd pcp | ahd pcp | ahd pcp |  | 
jASuMeV8Lgu,Data Element,AHD PCP Tx,AHD PCP Tx,AHD PCP Tx,,,ahd pcp tx | ahd pcp tx | ahd pcp tx |  | 
oKcxvMpuc0O,Data Element,AHD TA Comment1,AHD TA Comment1,AHD TA Comment1,,,ahd ta comment1 | ahd ta comment1 | ahd ta comment1 |  | 
QDh9g5DeBQM,Data Element,AHD TA Comment2,AHD TA Comment2,AHD TA Comment2,,,ahd ta comment2 | ahd ta comment2 | ahd ta comment2 |  | 
ziOHg3ZMqSC,Data Element,AHD TA Comment3,AHD TA Comment3,AHD TA Comment3,,,ahd ta comment3 | ahd ta comment3 | ahd ta comment3 |  | 
yQOXsswqMGn,Data Element,AHD TA User1,AHD TA User1,AHD TA User1,,,ahd ta user1 | ahd ta user1 | ahd ta user1 |  | 
Ws74tQxw3La,Data Element,AHD TA User2,AHD TA User2,AHD TA User2,,,ahd ta user2 | ahd ta user2 | ahd ta user2 |  | 
c8sfe0uMY0a,Data Element,AHD TA User3,AHD TA User3,AHD TA User3,,,ahd ta user3 | ahd ta user3 | ahd ta user3 |  | 
ca3iAJfOF2E,Data Element,AHD TB LAM,AHD TB LAM,AHD TB LAM,,,ahd tb lam | ahd tb lam | ahd tb lam |  | 
mQBSJXe5Kl4,Data Element,AHD TB LAM Pos,AHD TB LAM Pos,AHD TB LAM Pos,,,ahd tb lam pos | ahd tb lam pos | ahd tb lam pos |  | 
tFKZYYST5Gn,Data Element,AHD TB Pos,AHD TB Pos,AHD TB Pos,,,ahd tb pos | ahd tb pos | ahd tb pos |  | 
wuMYTmjHEzD,Data Element,AHD TB Smear,AHD TB Smear,AHD TB Smear,,,ahd tb smear | ahd tb smear | ahd tb smear |  | 
iE9HcswlSug,Data Element,AHD TB Xray,AHD TB Xray,AHD TB Xray,,,ahd tb xray | ahd tb xray | ahd tb xray |  | 
ce7sFjPqmUc,Data Element,AHD TB Xray Pos,AHD TB Xray Pos,AHD TB Xray Pos,,,ahd tb xray pos | ahd tb xray pos | ahd tb xray pos |  | 
zbUB3CgzcJe,Data Element,AHD TF,AHD TF,AHD TF,,,ahd tf | ahd tf | ahd tf |  | 
iWkA9MjFnmy,Data Element,AHD TF Assessed,AHD TF Assessed,AHD TF Assessed,,,ahd tf assessed | ahd tf assessed | ahd tf assessed |  | 
m8GAHeJ6mw1,Data Element,AHD TF CD4,AHD TF CD4,AHD TF CD4,,,ahd tf cd4 | ahd tf cd4 | ahd tf cd4 |  | 
cHEMp67WNCu,Data Element,AHD TF CD4 <200,AHD TF CD4 <200,AHD TF CD4 <200,,,ahd tf cd4 <200 | ahd tf cd4 <200 | ahd tf cd4 <200 |  | 
qyRNoNxckGZ,Data Element,AHD TF Crypto Pos,AHD TF Crypto Pos,AHD TF Crypto Pos,,,ahd tf crypto pos | ahd tf crypto pos | ahd tf crypto pos |  | 
NEpvw0PUVoR,Data Element,AHD TF Crypto Screen,AHD TF Crypto Screen,AHD TF Crypto Screen,,,ahd tf crypto screen | ahd tf crypto screen | ahd tf crypto screen |  | 
XVZW1jSNjyD,Data Element,AHD TF Crypto Treatment,AHD TF Crypto Treatment,AHD TF Crypto Treatment,,,ahd tf crypto treatment | ahd tf crypto treatment | ahd tf crypto treatment |  | 
EgdXuce4AIY,Data Element,AHD TF Preemptive,AHD TF Preemptive,AHD TF Preemptive,,,ahd tf preemptive | ahd tf preemptive | ahd tf preemptive |  | 
xIactlWZWXu,Data Element,AHD TF Presumed TB,AHD TF Presumed TB,AHD TF Presumed TB,,,ahd tf presumed tb | ahd tf presumed tb | ahd tf presumed tb |  | 
cKHaJVAEgU6,Data Element,AHD TF Presumed TB Investigated,AHD TF Presumed TB Investigated,AHD TF Presumed TB Investigated,,,ahd tf presumed tb investigated | ahd tf presumed tb investigated | ahd tf presumed tb investigated |  | 
