name,id,level
Kyondoni Community Health Unit,EZC2LkOXIk2,5
Kyondoni Community Unit,byDgRlTC1yK,5
Kyondoni Dispensary,NGWOQw96qzg,5
Kyondoni Dispensary (Kivaa),Ge8PAjIoSzV,5
Kyuasini Community Health Unit,kBnlbfHYDsF,5
Kyuasini Health Centre,u27OZ3b9ijq,5
Kyumani Dispensary,CFU5amIxeBq,5
Kyumbe (AIC) Dispensary,DgVxLyiCQ0V,5
Kyumbe Dispensary,b2byxhwihvO,5
Kyumbi CHS Dice,ZkmbMetyu7u,5
Kyumbi Health centre,Qpyxl9nhTo8,5
kyumbi Sasa Centre,dY8H8jiDyTQ,5
Kyuso community health unit,ZDiBoYsjqRX,5
Kyuso Sub County Hospital,YZuzvi5zGPy,5
Kyuso Ward,WJLrTzwzXNb,4
Kyusyani Dispensary,HTxhsrq7Gpp,5
Kyuukuni Dispensary,YTatDIWmgLl,5
Laare Health Centre,f1mpqnM6p8W,5
Labasigale Dispensary,B1CNcvB2bam,5
Labiba Nursing Home,whhv0tVeZ24,5
Labisgale Ward,IqrzDYsRJpA,4
Labi sigale community unit,Yd9cuoYmh6Z,5
Labline Healthcare,TcSlyy8kcDx,5
Laboot Community Unit,JMWg5ohGjsG,5
Labram Medicare,HuuuqcSWg23,5
Labura/Babito Medical Clinic,ZYCqvfy70Yx,5
Labura Community Unit,GzVmxStiO9o,5
Labura Medical Clinic,biX48Rvjsef,5
Ladnan hospital,LVNhG8lT10V,5
Lad Nan Hospital,tjlTEnLIVeO,5
Ladnan Medical Clinic,PtOpHjcCavo,5
Ladopharma Medical Center,Ni9DDO412Lb,5
Ladopharma Medical Centre,da146mwBnPv,5
Ladopharma Medical Centre-Annex Rongo,ZF5FQ05P4P3,5
Ladopharma Medical Centre-Masara LTD,gcmts8tneyN,5
Ladopharma Nursing Home Ltd (Rongo),Su0Q6wbZm6U,5
Lady Northey Dispensary,xERtYOrkk9K,5
Lafagari Community Unit,oSSWgd1m0YD,5
Lafaley Community Health Unit,Qol43RDu5aY,5
Lafaley Dispensary,BKbLe3kKT4F,5
LaFemme HealthCare Clinic,HdjJSVkLREl,5
LaFemme HealthCare Clinic,uvkGZYuHWwN,5
Lafey Nomadic Dispensary,HZHPAibW1iN,5
Lafey Sub County,nsfbHBS9tMT,3
Lafey Sub-County Hospital,zh4Vf7BSOrP,5
Lafey Ward,LtPutnKuKqO,4
Lagaads Coffee Estate Dispensary,MQdDtIPiZx0,5
Lagboghoi South Ward,feWwmqlVMEq,4
Lagbogol Dispensary,TQxXiq5zumU,5
Lagboqol Community Health Unit,kZCxLxVVB0N,5
Lagdera Sub County,J69iWev2zwu,3
Lagdima Dispensary,mOLVpEBmBIG,5
Lagos Road Dispensary,Oo381uXXfit,5
Lagsure Dispensary,m5DPF3JBC1R,5
Lagsure Ward,rBlQZ6By4ru,4
Laikipia Central Sub County,NHEsHI55WtO,3
Laikipia County,xuFdFy6t9AH,2
Laikipia county Beyond zero mobile Clinic,F5hM88SYGOJ,5
Laikipia East Sub County,pF6qPMIlHte,3
Laikipia North Sub County,RJyUfi5BQUm,3
Laikipia University Medical Centre,PEinshpCUTi,5
LAIKIPIA WEST SCMOH,HA7NGr8V0U5,3
LAIKIPIA WEST SCMOH,RQ5I7Pe6dkv,3
LAIKIPIA WEST SCMOH,YpWORhx6bRm,3
Laikipia West Sub County,pXbWrnFPpKb,3
Laila Medical Centre,M9t2nfyFZiM,5
LAILA MEDICAL CENTRE,UEbnq9WdTWQ,5
Lailuba Community,Lu7n4pSBor4,5
Lailuba Health Centre,YYIW2AOXyhe,5
Laini Saba Community Health Unit,rSlgqfomBa6,5
Laini Saba Ward,sFC62axqvzl,4
Laisamis Catholic Hospital,AHuZhKBDb4j,5
laisamis community unit,bCf4EUWIUET,5
Laisamis Sub County,eZpy65ooW0m,3
Laisamis Sub county Referral Hospital (MARSABIT SOUTH),EkP6GJ44RnU,5
Laisamis Ward,WWr7jojWGHJ,4
Lake Basin Development Authority Dispensary,HBI9GuCnD7F,5
Lake Kanyaboli Community Dispensary,qzRX4UHiZub,5
LakeSide Integrated Medical Services (Naivasha),vUnOa4L87KH,5
Lakeside Intergrated Medical Services(Town Clinic),BEiuOSVzNNL,5
Lake View Community Health Unit,EjExLTPalxe,5
Lakeview Health Care Services,q7u6R8j8H4G,5
Lake View Hospital,h8VkgTfNUYE,5
Lake View Hospital,uMDi68kHRVl,5
Lakeview-Kihoto Community Unit,bvQqQLaMgrU,5
Lakeview Nursing Home,JV5NZsteVGL,5
"Lake View
 Ward",MY3x1idLIOv,3
Lake View Ward,xbHueeSJ4j8,4
Lakezone Ward,yVMtm0p4OeM,4
Lakole Dispensary,OBc82Lh5mUS,5
Lakole Medical Centre,BgCjbaXKN0n,5
lakoley,YkrBbvxEnIC,5
Lakoley South/Basir Ward,xgSKqiZof82,4
Laliat Dispensary,bCwhdwGCvJe,5
Lalwet Community Health Unit,gndVXd0TBeQ,5
Lalwet Dispensary,g8sLqIUGHtU,5
Lamaiwe Dispensary,hlBIhApZ2UK,5
Lamaiywet Dispensary,euGWzoissa7,5
Lamara Medical Clinic,nnUp30rQL65,5
Lamba Medical Clinic,KfbDNrm3fVK,5
Lambwe Dispensary,MGXReb42dmA,5
Lambwe Forest Dispensary,pcH21IajDir,5
Lambwe Ward,vbgVuQPf9j7,4
Lamheal Maternity & Nursing Home,du5gC06LzoA,5
Lamorna Farm Clinic,tJasPV2glBc,5
Lamu Centre of Preventantive Health,RRTCtanoVSW,5
Lamu Clinic,t96k9Ltb6MK,5
Lamu County,NjWSbQTwys4,2
Lamu County Referral Hospital,F4NUFx2cgbO,5
Lamu East Sub County,cwnqFyTJIgX,3
Lamu Fort VCT,jF3YIj4ldNs,5
Lamuria Commnity Community Health Unit,t3w47S7Nzsf,5
Lamuria Community Unit,k6djyERVpom,5
Lamuria Dispensary (Nyeri North),ipic3ecA2J0,5
Lamuria Sub County Hospital (Laikipia East),fJNY0XA8daw,5
Lamu West Sub County,Lfxw0DfD4jN,3
Landimawe Ward,oYFOeehTMK2,4
Landmawe Medical Services,UCMCPHZbIio,5
Lane Care Medical Centre,h92zDVm9FEO,5
Lanet Health Centre,xMrLIAS6Y17,5
Lanet Kiondoo Medical Clinic,dIi0kmuclFQ,5
Lanet Medical Centre,bHN74kEQRoq,5
Lanet/Umoja Ward,uojD9lkbubw,4
Langalanga Community Health Unit,e6gc8U1E5qE,5
Langa Langa Community Health Unit,CtySoP58KHd,5
Langa Langa Dispensary,qZASlO8IE33,5
Langalanga St. Teresa Midical Centre,r5MQfDZzCG9,5
Langa Langa Sub County Hospital,dPEyAJaDVPX,5
Langas RCEA Health Center,pyVe7DfRPnj,5
Langas Ward,ZBnsczLPwr2,4
Lang'ata Comprehensive Medical Service,T0vz0x9RcA6,5
Langata Enkima Community Health Unit,Spat7ZBo5RA,5
Langata Enkima Dispensary,M3YycknfNBU,5
Langata Health Centre (Mugumo-Ini),m516aDmFUUI,5
Lang'ata Health Centre (Ruiru),KyonjDmOEi9,5
Langata Highrise Dispensary,Jgh6m5T1uSW,5
Langata Highrise Dispensary,Mtf41Uc2hzF,5
Langata Highrise Dispensary,sjpwHXrZLp7,5
Langata Hospital,cksqvEeOLiY,5
Langata Sub County,aTGYlhEw2Xx,3
Langata Women Prison Dispensary,HkNQtfDQLHc,5
Langi Kawino Dispensary,QTbpZ8fdTZG,5
Langi Kodera Dispensary,Ku5nAnBOjpw,5
Langoni Nursing Home,hWNJEQ3nmrL,5
Lankia Nursing Home,al3IFUuaf1r,5
LANQURA DISPENSARY,UIQeqsEhObB,5
Lans Medical Clinics,dglmROETieb,5
Lanyiru Community UNIT,JryPqteWDoR,5
Lanyiru Dispensary,zpBBzMkwWjh,5
Lapur Ward,QjWtKzFWv6w,4
Lapur Ward,sKV3BVTK2cJ,4
Lare Community Health Unit,mjS4HcDq3Cp,5
Lare Health Centre,QPi8HppUeQL,5
Laresoro Dispensary,wq5a5131T7z,5
Lare Ward,BB9s4d9DV70,4
Lari/Kirenga Ward,NfJb3vThwG5,4
Lari Level 4 Hospital,v7AyMzU9144,5
Larine medical clinic,pqEQaQ6XkIA,5
Lari Sub County,nCziQtZ49jj,3
Lasida Clinic,vsCLd2QbtcK,5
Latakweny Community Health Unit,WxcHVbkstCS,5
Latakweny Health Centre,AkUsg6s89rA,5
Latulla Medical Centre,G3TVfnJaJ3t,5
Laveen Health services,GlLVqEKPNRa,5
Lawi Health Centre,t63TsvWmErA,5
LAWINA DISPENSARY,P8fh0hd9tFd,5
Lchakwai Dispensary,aQMd0BEjEoX,5
Ldergesi Community Unit,YqmQnhbNQGw,5
Leal Community Clinic,YCXiwBxTcBO,5
Lea Toto Clinic (Kariobangi South),CZujy7aMz8a,5
Lea Toto Clinic (Westlands),k1skbznC3Iv,5
Lea Toto Community Based Program,bYY7z5WqmB4,5
Lea Toto Community (Mukuru Reuben),HfiSnxwebzM,5
Lea Toto Dagoretti,t7vstgWfIDJ,5
Lea Toto (Kariobangi North),QaPgykvnQjc,5
Lea Toto Kawangware,Ww1GPGA2Mnh,5
Lea Toto Zimmerman,k9ZL4QIqbiJ,5
Lebarsherik Dispensary,G0kDiVJu0ZD,5
Leberio Community Health Unit,FMXH5VSitNf,5
Leberio Dispensary,re8IEd5Ckaf,5
Lebolos Dispensary,uKgdZY6oggg,5
Le Cheile Health Clinic,krZsvWgjaiO,5
Ledero Dispensary,bR0ZSglgLa1,5
Ledinah Community Medical Centre,aYVI5HIdbn6,5
Leeleshwa,f9fMLf8hqf2,3
Leeta Dispensary,Q9JnToTVVik,5
Leezin Medical Clinic,IgiJOtV1ywf,5
Legacy Family Health Option,LdIMrLfUCHn,5
Legacy Medical Centre,un4QvkGy8YS,5
Legei Medical Clinic,WeWq0Zdcv3z,5
Leheley Community Health Unit,NDUtK8QhvE8,5
Leheley Sub District Hospital,CE8Ee3GngKf,5
Leilan Medical Centre,rHBXAm6kmeS,5
Lela (Community) Dispensary,QW6vvfY5L0U,5
Lela Community Unit,HOBSOfORNFI,5
Lela Dispensary,BuJASqzWg3K,5
LELA Dispensary,l8kHGX9lQlb,5
Lela Health Centre,vARCVQsGHml,5
Lelaitich Dispensary,hNOIxpzuKw9,5
Lelan Community Unit,qP3evqcr5af,5
Lelan Ward,NfgFPylvlvN,4
Lelan Ward,qsljIZxApCc,4
Lelboinet Community Unit,pLBWOY99PHR,5
Lelboinet Health Centre (Keiyo),eYC5O1VUY8H,5
LELDAET COMMUNITY UNIT,yyMN9KjUgOg,5
Lelechwet Community Health Unit,ZV2yVGxEvdo,5
lelechwet dispensary,noDqdzewQuz,5
Lelechwet Dispensary (Kipkelion),b2djFG8tTsv,5
Lelechwet Dispensary (Rongai),WhbgdJpWPD9,5
Lelgut Dispensary,y3Tzuv3AkgY,5
Lelkatet Community Health Unit,YQLPZXD0Okh,5
Lelmoko/Ngechek Ward,iZNVvlnVxm6,4
Lelmokwo Community Health Unit,As8YpeCaT90,5
Lelmokwo Dispensary,cX59g4uCOwE,5
Lelmolok Nursing Home,krJaXxWKXcg,5
Lelu Dispensary,dbmqFG3AXJ8,5
Lelu Dispensary,IeWyq3FJp5q,3
Lelwak Medical Clinic,S4vyxizsr4N,5
Lemacate Global Dental Clinic,fDOd2rWJtf3,5
Le Maiyan medical centre ltd,ZPWsl12hpMb,5
Lembus Kwen Ward,YoFhsT3n9Ln,4
Lembus/Perkerra Ward,NmgTZ010rTT,4
Lembus Ward,KUL5AR13rwy,4
Lemek Community Health Unit,iz6YSTd8IhX,5
Lemongo Dispensary,fI1zC1BYIgT,5
Lemook Clinic,hYhOqzpLLjt,5
Lemoru Ngeny Community Unit,a5V8pUna7YB,5
Lemoru Ngeny Dispensary,i8mxHhYuPf0,5
Lemoru Trinity,IGum5JCZPeq,5
Lemotit Dispensary,RmvqxZei2rD,5
Lenana Pharmaceuticals Ltd-Kitengela,qyC8eoi51t3,5
Lenax Medical Clinic,cnJWCOBZ0kl,5
Lenda Dispensary,PrSmnJEiK5C,5
Lenga Dispensary,JJczCny1gT1,5
Lengenet Community Health Unit,Rg8ylyYQTgC,5
Lengenet Dispensary,vos6Yik0GSw,5
Lengo Medical Clinic,PPSlcuMSjBf,5
Leng'orok Dispensary,rbFcM9ZRB37,5
Lengusaka Dispensary,FqkudDNolS5,5
Lenmek Hospital,XE2bgeMULFs,5
Lenmek Medical Clinic,i6DfXdgyI3g,5
Leo Surgery Medical Clinic,Th3runOzouh,5
Leparua Dispensary,gL99XDEyFB7,5
Lera Medical Clinic,SkhYtPulujc,5
Lerata Health Community Unit,z1e36keEgfQ,5
Lerds Medical Clinic,mnICZPR6Iyf,5
Lereshwa Community Health Unit,nE1tUseofTX,5
Lereshwa Dispensary,FSrkhOVFdOk,5
Lerrata Dispensary,TCBGWHUlgR2,5
LeseruTrinity Mission Hospital,EitTspQsV0c,5
Leshau Medical Clinic,IrqA2mEn7lI,5
Leshau Pondo Community Health Unit,dreZw4P51sD,5
Leshau Pondo Health Centre,BwF2JaC8lCL,5
Leshau/Pondo Ward,Nv8G0Ki2owJ,4
Leshuta community unit,EIFpL0rWVgm,5
Leshuta Dispensary,ZMUF5d24QFT,5
Leshwa Medical Centre(Naivasha),Bn91hDSNjxN,5
Lesidai Dispensary,NJVnTQ5LD3H,5
Lesirikan Community Unit,wkh2bXD93c5,5
Lesirikan Health Centre,MDoP17LtqAC,5
Lespoir Medical Centre,tQSMVVq91QH,5
Lessos Community Dispensary,U6cuWLDIg1T,5
Lessos Community Health Unit,SWlO2JdWDVZ,5
Lessos Healthcare Clinic,VuTefixmZyB,5
LESSOS MEDICAL CLINIC,biyvrskf9m5,5
Letea Dispensary,JNBvE6WNpwA,5
Letea Ward,be0Y1B0phrY,4
Letuaih VCT,t3n4n6H3b03,5
Letwa Dispensary,YZx0PVkMev8,5
Levice Medical Clinic,jLTSIkW3yOR,5
Lewa Downs Dispensary,wmdsuWliwrG,5
Lewa's Family Nursing Home,b0EoWJ0dmtM,5
Lexa Medical Centre,TPBPwhvCfJv,5
Leysanyu Dispensary,UgZf1yb199v,5
Lianas Clinic Health Centre (Westlands),CsIp8huOrUz,5
Lianda Community Unit,iRbQ4UqjrYR,5
Liavo Medical Clinic (Kwanza),WkBUkZSpv1S,5
Liavo Medical Clinic (Trans Nzoia West),HHjKu1op40N,5
Libahlow community unit,T2HcGiXFtZM,5
Libahlow Nomadic Clinic,zsQT0QjLx1K,5
Liban Pharmacy,cEply1DtjVp,5
Libehia Ward,r9itCpitueT,4
Libehiya Dispensary,NcOb0qCK34k,5
Liberty Maternity and Nursing Home,Sq8Rlog5zp2,5
Liberty Medical Clinic,BYggMk1V5F8,5
Liberty Medical Clinic (Kangundo),RJzhrnVwOU1,5
Libin Nursing Home,g2xgDfXRGzc,5
Liboi Health Centre,weyYbGwh5nK,5
Liboi One Community Unit,QnwZD50qlXh,5
Liboi Two Community Unit,xTqbMk66Gt4,5
Liboi Ward,OazP6bDZAb4,4
Licodep VCT,GjeySvi4bwq,5
Lidha Dispensary,zKDQjMY6KLK,5
Lieta Health Centre (Rarieda),ZFly5uT5UHQ,5
Lieta  Lower Community Health Unit,juxcB4vsO4h,5
Lieta  Upper  Community Health Unit,fVXe0v2Sr1m,5
Lifebridge Cottage Hospital,tNxicKPPlCT,5
Lifebridge Hospital,gmA2ptCRIS1,5
Lifecare Hospital (Kikuyu),pSZ80FKalXh,5
LifeCare Hospital Migori,WOj93EL0NN9,5
Lifecare Hospitals Limited,GZlyvByZAVF,5
Life Care Ministry Clinic,q9Tq7BpYsuR,5
Lifecheck Medical Clinic and Laboratories,LJ1XrzKR2F1,5
Life Friends Medical Centre-Riruta,drwEubzpgoi,5
Life Point Hospital,ClYj1fcR1oI,5
Life Poise Hospital,T5yMVJQjj4S,5
Life Poise Hospital,uPOODO9nUYL,5
Lifescope Medical Center,jHkj8qcoWko,5
LifeShades Medical Clinic,YaCIuKWZDQw,5
Lifespan Medical Centre,zfVz4wTM0kB,5
Lifesprings Health Care,kTbwD3Y7Khd,5
Life Water Ndege Mobile Clinic,lxvrGrCMlIy,5
Lifog Medical Clinic,sVBKFnIKFIE,5
Lifters Community Medical Clinic,fxrVipRM9vb,5
Ligala Community Health Unit,sHNnuJkAaLa,5
Ligala Dispensary,XedKlZAN2O9,5
Ligega Community Health Unit,GdVr4kNCS1v,5
Ligega Health Centre,AlQczmsgUJn,5
Lightening Upendo Medical Clinic,uXbQHSkjhXV,5
Light For Christ Hospital,PJ8zrVDzBVA,5
Light Hospital,VKA5ToVfYqr,5
Light House Medical Centre,gftsQ7OuziL,5
Light Medicare Clinic,fXdTQCjDiu6,5
Lihanda Community Health Unit,yDM5cEPauzQ,5
Lihanda Health Centre,NE6kXJlu9lG,5
Likbarrakah Likoni Medical Clinic,GqH5aniosfc,5
Likbarrakah Likoni Medical Clinic,ltY5r7W4yWm,5
Likia Community Health Unit,Uf2N0TniqxX,5
Likia Dispensary,QPt0BG3Gh2p,5
Likii Dispensary,EOwZKRgVff8,5
Likii River Farm Dispensary,ba1ScLkPygm,5
Likii VCT,lhP9P7bkgsh,5
Likindu Dispensary,GwLVDDMCfyU,5
Likoni Catholic Dispensary,bVvybxoOuLr,5
Likoni Community Clinic,SFSokPm5mwa,5
Likoni District Hospital,bvUg2vPkLWw,5
Likoni HIV Resource Centre,Ox8vvMZo7s8,5
Likoni Nursing Clinic,VKGhPsNxRfv,5
Likoni Sub County,iy93Mmi73Or,3
Likoni Ward,y9LgUAIGBj7,4
LIKUYANI COMMUNITY UNIT,UI4FxCBonUf,5
Likuyani Sub County,wMv0s3U2nnG,3
Likuyani Sub-County Hospital,AbSJUr5oge2,5
Likuyani Ward,tzPsC2kiU56,4
Likwon Dispensary,ziNlD1mXqDM,5
Lilian Wachuka Clinic,LsRYcAi10VG,5
Lilongwe Community Health Care,vpHAflHMtbc,5
Lily Clinic,Jd5CvqqLk6Y,5
Lilymed Medical Services,bY40d6HMYbk,5
Lilyon Clinical Services,A8DLoB6ehoL,5
Lilyon Nursing HOME,dH5A3O28Bx7,5
Limauru Dispensay,kRCFlWortGF,5
Limoro Dispensary,SiM1yeeCfGd,5
Limo Surgical Hospital,w3QijShtnYN,5
Limuru Central Ward,DwOhEdMGpB7,4
Limuru cottage hospital,Kgvj5uQyAQV,5
Limuru East Ward,JbltwguSYWn,4
Limuru Health Centre,DoFGg4toGRt,5
Limuru Medical Clinic,UO9OVzlyxMK,5
Limuru Nursing Home,sCs9oYpFNQk,5
Limuru Sasa Centre (Limuru),vnJTKTzzx9y,5
Limuru Sub County,xhVi71INcFs,3
Limuru Valleymed Diagonistic Centre,Ohd8HU50696,5
Lina Medical Services,pJMTYt2h0jk,5
LINAMO HEALTH CLINIC,Ztmg4cVueT9,5
Linax Medical Centre,gDXt0fAUD0F,5
Linda Jamii Clinic,TCfLCyeAYuB,5
Linda Jamii Clinic - Aram Mkt - DUPLICATE,QN6ErRlstt7,5
Linda Jamii Healthcare LTD,jTS3GmU7VSq,5
Linda Maternity,ZOW4KJCGZHq,5
Linda Uzima Medical Centre,dpwNBHkiny2,5
Lindi Community Clinic,p4LADQiMdSO,5
Lindi Community Unit,aA3bDBpnP4c,5
Lindi Ward,taVVtCXxo50,4
Lingwai Community Health Unit,dCOwvTYKG0D,5
Lingwai Dispensary,KzNdM0INeLJ,5
Linjoka Community Health Unit,gBarh16uzkc,5
Lion of Judah Medical Centre,PTuZI2KPrmB,5
Lions medical Center,nfjxVjCuFhL,5
Lions Medical Centre,Vwgy753YCd2,5
Lions Ngoswani Hospital,nrf3kj2jO5f,5
Lions Sightfirst Eye Hospital,MXz6urDqjmt,5
Lions Sightfirst Eye Hospital Nyeri,w6uYYSQfrct,5
Lirhanda Mission Health Centre,qmnDVekwUFH,5
LIRHEMBE COMMUNITY UNIT,HJyynvxu6ct,5
Lisana Community Health Unit,DAf1MTvOfBF,5
Lisana Dispensary,VykxGPxiKSb,5
Lita Community Unit,jqnYLG1sq5R,5
Litare Community Health Centre,YGXPJlieCWC,5
Litein Dispensary,o6wLT74mwk5,5
Litein Ward,rkbxH4r1ceD,4
Liter (AIC) Dispensary,BDOmZQaSFWJ,5
Lithi Clinic,G8CyKyzJRFd,5
Little Angels Medical Clinic,brNUwp4cJkM,5
Little Balm Medical Centre,DBiV2QMiBFx,5
Little Flower Dispensary,TbQPg8hmsBc,5
Little Flower Dispensary - FBO,ezmnLUMcWV0,5
Little Rock Childrens Clinic,X90x7LkMLIe,5
Little Woods Medical Clinic,YNGVdXfUczZ,5
Litunya Medical Clinic,sY95Zt7Nvoz,5
Liverpool VCT,JgBnZEcsqDR,5
Liverpool VCT Embu,cbA1l26L2os,3
Liverpool VCT (Kisumu East),h8pJQvffN71,5
Liverpool VCT (Machakos),MgvXzB7Qmt3,5
Live Well Health Clinic,oe9ga94XLz2,5
Live Well Health Clinic,QliLtTd9sq4,5
Live With Hope Dispensary,cydsug5htZ9,5
Liviero Dispensary,gwSSgY6zYfC,5
Living Room International,cstMyxSGR2e,5
Liwan Community Health Unit,IGhalfoMoQL,5
Liyavo Community Health Unit,VSW0e2hJGz9,5
LIZA MEDICAL CLINIC,WYBnQBo5d0R,5
Liz Medical Clinic,svOVqWJaiyu,5
L J Malel Medical Centre Limited,Ou9TnQOn4Fo,5
Lkiloriti Dispensary,ZmyjulYMKYO,5
Lkuroto Dispensary,wW5ggFuj9M2,5
Lmarmaroi Dispensary,fagJQVacCIQ,5
Lmisigiyoi Dispensary,qvBzGZfkuVl,5
Lobei Community unit,vgyGF5MOZcK,5
Lobei Health Centre,YT3W8xUORKB,5
Loboi Community Health Unit,lj3XY8G03Eq,5
Loboi Dispensary,fePES3jRUeR,5
Lobokat Ward,p8Vk2rQT2gg,4
Loboolo Dispensary,CB0RZVebIBX,5
Lobulono Dispensary,agsCo7Fh71o,5
Lobur Mission Dispensary,kOvpc1ML8iE,5
Local Aid Medical Clinic,Nku0JxP4vG3,5
Location Medical Clinic,pLfEJi4kMFw,5
Lochakula Community Unit,KOuFGYdsr75,5
locheremoit community unit,RJOxbzruutT,5
Locheremoit Dispensary,GnSVgZLy7Cs,5
Lochoraikeny Community Health Unit,siDRC9BrMB5,5
Lochoraikeny Dispensary,c4I0LbLcQfg,5
Lochoralomala dispensary,wBSEyN0Op8d,5
Lochorangamor Dispensary,eF78mPG0cM8,5
Lochorangierengo Dispensary,CmyjPf6IOPJ,5
Lochoredome dispensary (Loima),Y0vBAH1D9Cb,5
Lochoredome Dispensary (Turkana West),mEqkbGqctxL,5
Lochorekuyen community unit,s9e1f3bG05X,5
Lochorekuyen Dispensary,joUI0Et19Mp,5
Lochorelim Container Dispensary,DNB8vycHmNH,5
Lochorelim Container Dispensary,kkgUWfry7gA,5
Lochoremeyan Dispensary,NW165ppJ8Lj,5
Lochwaangikamatak Community Health Unit,NNVKB3iyHu0,5
Lochwaangikamatak Dispensary,LL5aWXTCCe9,5
Loco Dispensary,B9XQn7IBaMW,5
Lodeng'o Health Centre,l1IP57DOi8O,5
Lodoariak Community Unit,RN7Y3lMME7y,5
Lodokejek Catholic Dispensary,zxc7CoENEFF,5
Lodokejek Ward,PRuQd7VjO3x,4
Lodoketengol Dispensary,Cq7vAACwUXY,5
Lodungokwe Community Health Unit,hCR3gkGBv4f,5
Lodungokwe Health Centre,GWVN2FkSrlB,5
Lodwar County Referral Hospital,IDGEt81zZin,5
Lodwar Hills Medical Centre,BuizZPGgtsZ,5
Lodwar Township Ward,v27o9CuZh11,4
lodwar welliness,DqV1OlP8JVW,5
Lodwar welliness,ZbrpKPJ3PZv,5
Logetei Dispensary,XMR5SBmiJiG,5
Loglogo Ward,ooyM9K6FAXE,4
Logologo AIC Dispensary,Mrbd6SVKio5,5
LOGOLOGO COMMUNITY UNIT,FbMwYC5g9OA,5
Logologo Model Health Centre (Marsabit South),odMgLfvu0j9,5
Logologo Ward,A5ve9zj8u7Y,3
Logorate Dispensary,pHLaqBCphGk,5
Loikas Community Health Unit,jX8XI90lB41,5
Loikumkum Dispensary,wjH7b7AIDV4,5
Loima Medical Clinic,MgvoxAKs4dX,5
Loima Sub County,OZiGQn2R8kK,3
Loima Ward,jRyJjLWoDig,4
Loitanit Community Health Unit,qagHyuW3IOd,5
Loita Ward,Xo0N7hDyvPP,4
Loitepes Community Health Unit,v6UxBrVNVtp,5
Loitokitok Medical Clinic,xVsMqoPjhSp,5
Loitokitok Sub County,eyADpAXM834,3
Loitokitok Sub County Hospital,Cx6s78Ev9QT,5
Loiwat Dispensary,ASn0tF8X1Ks,5
Loiyamorok Ward,A7kJTCLxqNq,4
LOIYANGALANI COMMUNITY UNIT,u3ZW96Uez7s,5
Loiyangalani Gok  Health centrel,fezXPanGuWC,5
Loiyangalani Health Centre,FTBBIxhF5MO,5
Loiyangalani Ward,UBjBOpXqW0g,3
Loiyangalani Ward,xjbfzSmFPMk,4
Lokaburu Community Health Unit,tXG57x1Xpyy,5
Lokaburu Dispensary,FkFZjLaxAwJ,5
Lokalalio Dispensary,VFLrOWJDBLv,5
Lokamarinyang Dispensary,zDTYbZSik0N,5
Lokangae Community Unit,pyEVncBhinO,5
Lokangae Health Centre,vj61MmYsJSF,5
Lokapel Community Health Unit,zMqijE8atZl,5
Lokapel Dispensary,oVqB8Da8cdy,5
Lokapelpus dispensary,tHCa9JaAmwV,5
Lokati community unit,imwspGnbj1Z,5
Lokichar Community Health Unit,S5C4Ls3T1qQ,5
Lokichar Health Centre,rDvrfrNkF7T,5
Lokichar (RCEA) Health Centre,aKjGXxIWmX3,5
Lokichar Ward,Dg2JnSl7lk7,4
Lokichoggio Military Dispensary,qGiu6ZID5yQ,5
Lokichoggio Ward,U3CWX2tDcnG,4
Lokichogio (AIC) Health Centre,ssY2d9sMYGR,5
Lokipetotarengan dispensary,nbsI6jV3nYs,5
Lokipoto Dispensary,E2SpbcxidV1,5
Lokiriama Community Health Unit,uqBNq2ClfRH,5
Lokiriama Dispensary,JS8yX7voL2j,5
Lokiriama/Lorengippi Ward,eQng6vyva8H,4
lokitaung community unit,Bnt391s8QzD,5
Lokitaung Sub County Hospital,wXXT8Tz7xDV,5
Lokore Community Health Unit,X6KeH7HFeQo,5
Lokore Dispensary,kqTNTiqdUwV,5
Lokori (AIC) Health Centre,riVaDMbSHNv,5
Lokori Community Health Unit,QGDYqOo3Hm0,5
Lokori Health Centre,I9NS2CxsOqM,5
Lokori/Kochodin Ward,AY46zJ3BT9H,4
Lokori Primary Health Care Programme,sfUb61y4eOl,5
Lokorkor Dispensary,jQUbO2pjCAo,5
Lokoyo Dispensary,RPTlLuK6ql7,5
Lokusero Community Unit,IBmEhjm5EZR,5
Lokusero Dispensary,XV7bPo40yAe,5
Lokwamosing Community Health Unit,OK41assy6eV,5
Lokwamosing Dispensary,v7agKIoLNav,5
Lokwar Dispensary (Turkana South),aVtxH048a1A,5
Lokwatubwa Community Health Unit,MyJebgwYtSc,5
Lokwatubwa (PAG) Dispensary,Ny1Neo7owcC,5
Lokwii Community Health Unit,ACHlqW3jdDE,5
Lokwii Health Center,oKcvLF1ctl2,5
Lolgese Dispensary,F75kyYgRFZn,5
Lolgorian Sub-County Hosp,Qxt1FTtPDX9,5
Lolgorian Ward,jhNc8UIGW4Y,4
Lolkeringet Dispensary,ThMZDEYrucq,5
Lolkuniani Community Health Unit.,BbXlFTjcktu,5
Lolkuniyani Dispensary,CzwGoofaQ7m,5
lolkunono Dispensary,EWRZSPys4sG,5
Lolkuta North Dispensary,s71UIjvgShq,5
Lolminingai Dispensary,XJyPBez3csN,5
Lolmolog Community Unit,pDg2yL35xPh,5
Lolmolog Dispensary,H3EUZMnenJn,5
Loltulelei Friends Dispensary,PLfpza8Zh9N,5
