County,Owner type,Owner,Name,Service Type,Year,Sum of Value
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,IPD,2022,26
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,IPD,2023,46
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,IPD,2024,13
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,IPD,2025,11
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,IPD,2026,0
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,MCH_CWC,2022,1551
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,MCH_CWC,2023,2611
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,MCH_CWC,2024,2418
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,MCH_CWC,2025,2609
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,MCH_CWC,2026,559
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,OPD,2022,3322
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,OPD,2023,2765
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,OPD,2024,2738
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,OPD,2025,1853
West Pokot,Faith Based Organization,Other Faith Based,Korokou Dispensary,OPD,2026,619
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,IPD,2022,0
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,IPD,2023,0
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,IPD,2024,0
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,IPD,2025,0
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,IPD,2026,0
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,MCH_CWC,2022,0
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,MCH_CWC,2023,0
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,MCH_CWC,2024,0
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,MCH_CWC,2025,0
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,MCH_CWC,2026,0
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,OPD,2022,0
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,OPD,2023,0
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,OPD,2024,0
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,OPD,2025,0
West Pokot,Faith Based Organization,Other Faith Based,Kiwawa (ACCK) Dispensary,OPD,2026,0
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,IPD,2022,9
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,IPD,2023,3
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,IPD,2024,0
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,IPD,2025,0
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,IPD,2026,0
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,MCH_CWC,2022,1061
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,MCH_CWC,2023,828
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,MCH_CWC,2024,0
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,MCH_CWC,2025,0
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,MCH_CWC,2026,0
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,OPD,2022,1408
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,OPD,2023,830
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,OPD,2024,348
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,OPD,2025,323
West Pokot,Faith Based Organization,Other Faith Based,Kamla Community Dispensary,OPD,2026,58
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,IPD,2022,172
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,IPD,2023,362
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,IPD,2024,139
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,IPD,2025,309
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,IPD,2026,83
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,MCH_CWC,2022,4823
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,MCH_CWC,2023,5977
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,MCH_CWC,2024,6611
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,MCH_CWC,2025,5711
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,MCH_CWC,2026,1265
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,OPD,2022,12602
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,OPD,2023,10538
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,OPD,2024,12224
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,OPD,2025,12798
West Pokot,Faith Based Organization,Other Faith Based,Kacheliba Mobile Clinic,OPD,2026,3222
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,IPD,2022,0
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,IPD,2023,0
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,IPD,2024,0
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,IPD,2025,0
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,IPD,2026,0
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,MCH_CWC,2022,1798
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,MCH_CWC,2023,2397
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,MCH_CWC,2024,3284
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,MCH_CWC,2025,2714
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,MCH_CWC,2026,988
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,OPD,2022,4368
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,OPD,2023,5534
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,OPD,2024,7692
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,OPD,2025,4617
West Pokot,Faith Based Organization,Other Faith Based,Chesta Dispensary,OPD,2026,950
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,IPD,2022,63
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,IPD,2023,234
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,IPD,2024,52
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,IPD,2025,0
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,IPD,2026,0
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,MCH_CWC,2022,1928
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,MCH_CWC,2023,2798
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,MCH_CWC,2024,2345
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,MCH_CWC,2025,1664
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,MCH_CWC,2026,716
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,OPD,2022,3746
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,OPD,2023,4034
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,OPD,2024,4652
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,OPD,2025,2238
West Pokot,Faith Based Organization,Other Faith Based,Chepnyal Dispensary,OPD,2026,984
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,IPD,2022,0
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,IPD,2023,0
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,IPD,2024,0
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,IPD,2025,0
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,IPD,2026,0
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,MCH_CWC,2022,1978
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,MCH_CWC,2023,1454
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,MCH_CWC,2024,2421
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,MCH_CWC,2025,2189
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,MCH_CWC,2026,831
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,OPD,2022,737
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,OPD,2023,662
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,OPD,2024,1528
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,OPD,2025,2246
West Pokot,Faith Based Organization,Other Faith Based,Chepareria (SDA) Dispensary,OPD,2026,1043
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,IPD,2022,78
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,IPD,2023,88
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,IPD,2024,82
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,IPD,2025,568
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,IPD,2026,17
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,MCH_CWC,2022,251
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,MCH_CWC,2023,0
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,MCH_CWC,2024,435
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,MCH_CWC,2025,293
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,MCH_CWC,2026,836
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,OPD,2022,9614
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,OPD,2023,14862
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,OPD,2024,29069
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,OPD,2025,28552
West Pokot,Faith Based Organization,Other Faith Based,Bible Faith Church Medical Services Hospital,OPD,2026,13258
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,IPD,2022,32
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,IPD,2023,16
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,IPD,2024,39
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,IPD,2025,0
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,IPD,2026,0
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,MCH_CWC,2022,1926
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,MCH_CWC,2023,1292
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,MCH_CWC,2024,1609
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,MCH_CWC,2025,1810
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,MCH_CWC,2026,576
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,OPD,2022,5725
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,OPD,2023,5113
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,OPD,2024,3398
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,OPD,2025,3111
West Pokot,Faith Based Organization,Other Faith Based,Amakuriat Dispensary,OPD,2026,712
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,IPD,2022,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,IPD,2023,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,IPD,2024,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,IPD,2025,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,IPD,2026,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,MCH_CWC,2022,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,MCH_CWC,2023,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,MCH_CWC,2024,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,MCH_CWC,2025,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,MCH_CWC,2026,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,OPD,2022,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,OPD,2023,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,OPD,2024,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,OPD,2025,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Psigor Dispensary,OPD,2026,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,IPD,2022,5321
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,IPD,2023,7003
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,IPD,2024,2832
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,IPD,2025,4094
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,IPD,2026,1551
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,MCH_CWC,2022,9225
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,MCH_CWC,2023,8937
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,MCH_CWC,2024,7516
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,MCH_CWC,2025,6754
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,MCH_CWC,2026,2350
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,OPD,2022,5501
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,OPD,2023,7911
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,OPD,2024,5925
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,OPD,2025,8258
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Ortum Mission Hospital,OPD,2026,1848
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,IPD,2022,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,IPD,2023,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,IPD,2024,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,IPD,2025,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,IPD,2026,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,MCH_CWC,2022,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,MCH_CWC,2023,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,MCH_CWC,2024,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,MCH_CWC,2025,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,MCH_CWC,2026,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,OPD,2022,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,OPD,2023,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,OPD,2024,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,OPD,2025,0
West Pokot,Faith Based Organization,Kenya Episcopal Conference-Catholic Secretariat,Kabichbich Miss Dispensary,OPD,2026,0
West Pokot,Faith Based Organization,Christian Health Association of Kenya,ST.ANNES'S MISSION DISPENSARY,IPD,2022,0
West Pokot,Faith Based Organization,Christian Health Association of Kenya,ST.ANNES'S MISSION DISPENSARY,IPD,2023,0
West Pokot,Faith Based Organization,Christian Health Association of Kenya,ST.ANNES'S MISSION DISPENSARY,IPD,2024,0
West Pokot,Faith Based Organization,Christian Health Association of Kenya,ST.ANNES'S MISSION DISPENSARY,IPD,2025,0
